"DMS_Project"

"Time      "	".A1.Translational_Velocity.Y"	".D1.Translational_Velocity.Y"	".M1.Translational_Velocity.Y"	".O1.Translational_Velocity.Y"	".H7.Translational_Velocity.Y"	".N5.Translational_Velocity.Y"	".C2.Translational_Velocity.Y"	".G2.Translational_Velocity.Y"	".K3.Translational_Velocity.Y"
3.750000e+00	-7.195790e-01	-6.849979e-01	-4.507199e-01	-5.551115e-17	-4.163336e-17	-5.551115e-17	-3.466679e-01	-3.248711e-01	1.662209e-01
3.760000e+00	-6.815930e-01	-6.506761e-01	-4.266528e-01	0.000000e+00	-2.775558e-17	-5.551115e-17	-2.772562e-01	-3.313077e-01	1.921525e-01
3.770000e+00	-6.431812e-01	-6.156715e-01	-4.023603e-01	0.000000e+00	0.000000e+00	0.000000e+00	-2.093594e-01	-3.365327e-01	2.169779e-01
3.780000e+00	-6.043584e-01	-5.800035e-01	-3.778510e-01	0.000000e+00	1.387779e-17	-5.551115e-17	-1.432744e-01	-3.402704e-01	2.409921e-01
3.790000e+00	-5.651410e-01	-5.436941e-01	-3.531341e-01	0.000000e+00	-1.387779e-17	-1.387779e-17	-7.928411e-02	-3.422600e-01	2.644456e-01
3.800000e+00	-5.255469e-01	-5.067686e-01	-3.282195e-01	5.551115e-17	-1.387779e-17	-9.714451e-17	-1.765485e-02	-3.422571e-01	2.875425e-01
3.810000e+00	-4.855953e-01	-4.692553e-01	-3.031179e-01	5.551115e-17	-2.081668e-17	-2.775558e-17	4.136495e-02	-3.400366e-01	3.104408e-01
3.820000e+00	-4.453071e-01	-4.311857e-01	-2.778407e-01	0.000000e+00	-1.387779e-17	4.163336e-17	9.754668e-02	-3.353939e-01	3.332543e-01
3.830000e+00	-4.047046e-01	-3.925944e-01	-2.523998e-01	0.000000e+00	-1.387779e-17	4.163336e-17	1.506831e-01	-3.281477e-01	3.560555e-01
3.840000e+00	-3.638119e-01	-3.535189e-01	-2.268080e-01	0.000000e+00	-1.387779e-17	0.000000e+00	2.005899e-01	-3.181411e-01	3.788799e-01
3.850000e+00	-3.226541e-01	-3.139999e-01	-2.010786e-01	-2.775558e-17	6.938894e-18	4.163336e-17	2.471071e-01	-3.052439e-01	4.017294e-01
3.860000e+00	-2.812580e-01	-2.740806e-01	-1.752259e-01	-2.775558e-17	-6.938894e-18	-2.775558e-17	2.901001e-01	-2.893531e-01	4.245776e-01
3.870000e+00	-2.396515e-01	-2.338071e-01	-1.492643e-01	2.775558e-17	0.000000e+00	-6.938894e-18	3.294611e-01	-2.703952e-01	4.473735e-01
3.880000e+00	-1.978639e-01	-1.932277e-01	-1.232092e-01	0.000000e+00	-6.938894e-18	-6.938894e-18	3.651098e-01	-2.483264e-01	4.700465e-01
3.890000e+00	-1.559253e-01	-1.523929e-01	-9.707613e-02	1.387779e-17	0.000000e+00	1.387779e-17	3.969942e-01	-2.231335e-01	4.925103e-01
3.900000e+00	-1.138669e-01	-1.113549e-01	-7.088127e-02	1.387779e-17	-3.469447e-18	3.469447e-18	4.250910e-01	-1.948345e-01	5.146672e-01
3.910000e+00	-7.172043e-02	-7.016767e-02	-4.464104e-02	-6.938894e-18	0.000000e+00	-6.938894e-18	4.494063e-01	-1.634786e-01	5.364122e-01
3.920000e+00	-2.951832e-02	-2.888585e-02	-1.837214e-02	0.000000e+00	-3.469447e-18	8.673617e-19	4.699754e-01	-1.291462e-01	5.576364e-01
3.930000e+00	1.270676e-02	1.243497e-02	7.908588e-03	0.000000e+00	-1.734723e-18	-1.301043e-18	4.868631e-01	-9.194806e-02	5.782307e-01
3.940000e+00	5.492194e-02	5.373900e-02	3.418422e-02	0.000000e+00	-4.336809e-19	-8.673617e-18	5.001629e-01	-5.202527e-02	5.980896e-01
3.950000e+00	9.709445e-02	9.497054e-02	6.043788e-02	-6.938894e-18	-8.673617e-19	1.734723e-17	5.099971e-01	-9.547665e-03	6.171136e-01
3.960000e+00	1.391918e-01	1.360744e-01	8.665279e-02	0.000000e+00	3.469447e-18	0.000000e+00	5.165158e-01	3.528719e-02	6.352131e-01
3.970000e+00	1.811818e-01	1.769965e-01	1.128124e-01	1.387779e-17	1.387779e-17	-2.775558e-17	5.198959e-01	8.225562e-02	6.523103e-01
3.980000e+00	2.230332e-01	2.176837e-01	1.389005e-01	0.000000e+00	1.040834e-17	0.000000e+00	5.203403e-01	1.311096e-01	6.683421e-01
3.990000e+00	2.647154e-01	2.580850e-01	1.649011e-01	0.000000e+00	0.000000e+00	-2.081668e-17	5.180762e-01	1.815789e-01	6.832618e-01
4.000000e+00	3.061987e-01	2.981509e-01	1.907990e-01	0.000000e+00	6.938894e-18	-1.387779e-17	5.133538e-01	2.333730e-01	6.970406e-01
4.010000e+00	3.474546e-01	3.378347e-01	2.165792e-01	0.000000e+00	2.081668e-17	0.000000e+00	5.064446e-01	2.861842e-01	7.096687e-01
4.020000e+00	3.884561e-01	3.770918e-01	2.422274e-01	2.775558e-17	-1.387779e-17	1.110223e-16	4.976392e-01	3.396895e-01	7.211558e-01
4.030000e+00	4.291770e-01	4.158806e-01	2.677299e-01	5.551115e-17	1.387779e-17	-8.326673e-17	4.872453e-01	3.935540e-01	7.315304e-01
4.040000e+00	4.695931e-01	4.541622e-01	2.930738e-01	0.000000e+00	-1.387779e-17	6.938894e-17	4.755854e-01	4.474333e-01	7.408393e-01
4.050000e+00	5.096813e-01	4.919009e-01	3.182468e-01	0.000000e+00	2.775558e-17	8.326673e-17	4.629942e-01	5.009774e-01	7.491455e-01
4.060000e+00	5.494202e-01	5.290640e-01	3.432371e-01	1.110223e-16	-1.387779e-17	4.163336e-17	4.498163e-01	5.538327e-01	7.565262e-01
4.070000e+00	5.887898e-01	5.656219e-01	3.680339e-01	0.000000e+00	4.163336e-17	-2.775558e-17	4.364029e-01	6.056462e-01	7.630699e-01
4.080000e+00	6.277717e-01	6.015482e-01	3.926271e-01	0.000000e+00	1.387779e-17	-5.551115e-17	4.231092e-01	6.560682e-01	7.688730e-01
4.090000e+00	6.663490e-01	6.368194e-01	4.170070e-01	-5.551115e-17	-5.551115e-17	5.551115e-17	4.102915e-01	7.047558e-01	7.740363e-01
4.100000e+00	7.045063e-01	6.714151e-01	4.411648e-01	-5.551115e-17	2.775558e-17	2.775558e-17	3.983039e-01	7.513759e-01	7.786610e-01
4.110000e+00	7.422293e-01	7.053179e-01	4.650924e-01	0.000000e+00	-5.551115e-17	-5.551115e-17	3.874954e-01	7.956087e-01	7.828454e-01
4.120000e+00	7.795055e-01	7.385130e-01	4.887821e-01	5.551115e-17	2.775558e-17	1.387779e-16	3.782065e-01	8.371502e-01	7.866808e-01
4.130000e+00	8.163232e-01	7.709882e-01	5.122269e-01	1.110223e-16	-2.775558e-17	1.110223e-16	3.707666e-01	8.757158e-01	7.902488e-01
4.140000e+00	8.526722e-01	8.027338e-01	5.354203e-01	-1.110223e-16	0.000000e+00	0.000000e+00	3.654904e-01	9.110425e-01	7.936185e-01
4.150000e+00	8.885432e-01	8.337424e-01	5.583563e-01	-1.110223e-16	2.775558e-17	-8.326673e-17	3.626756e-01	9.428918e-01	7.968443e-01
4.160000e+00	9.239279e-01	8.640087e-01	5.810294e-01	0.000000e+00	1.665335e-16	-2.775558e-17	3.625996e-01	9.710517e-01	7.999644e-01
4.170000e+00	9.588190e-01	8.935293e-01	6.034344e-01	1.110223e-16	0.000000e+00	8.326673e-17	3.655170e-01	9.953394e-01	8.030000e-01
4.180000e+00	9.932098e-01	9.223026e-01	6.255665e-01	1.110223e-16	0.000000e+00	-2.775558e-17	3.716573e-01	1.015602e+00	8.059554e-01
4.190000e+00	1.027095e+00	9.503284e-01	6.474211e-01	0.000000e+00	8.326673e-17	2.220446e-16	3.812226e-01	1.031720e+00	8.088176e-01
4.200000e+00	1.060468e+00	9.776082e-01	6.689942e-01	-1.110223e-16	8.326673e-17	-1.110223e-16	3.943857e-01	1.043606e+00	8.115580e-01
4.210000e+00	1.093326e+00	1.004144e+00	6.902816e-01	-1.110223e-16	8.326673e-17	1.387779e-16	4.112883e-01	1.051205e+00	8.141332e-01
4.220000e+00	1.125663e+00	1.029940e+00	7.112797e-01	1.110223e-16	5.551115e-17	2.775558e-17	4.320398e-01	1.054501e+00	8.164869e-01
4.230000e+00	1.157476e+00	1.055001e+00	7.319847e-01	0.000000e+00	2.775558e-17	8.326673e-17	4.567163e-01	1.053508e+00	8.185522e-01
4.240000e+00	1.188761e+00	1.079331e+00	7.523931e-01	0.000000e+00	1.110223e-16	-5.551115e-17	4.853595e-01	1.048278e+00	8.202538e-01
4.250000e+00	1.219516e+00	1.102937e+00	7.725015e-01	-1.110223e-16	1.110223e-16	-2.775558e-17	5.179767e-01	1.038893e+00	8.215107e-01
4.260000e+00	1.249736e+00	1.125825e+00	7.923066e-01	0.000000e+00	2.775558e-17	-1.387779e-16	5.545406e-01	1.025472e+00	8.222392e-01
4.270000e+00	1.279419e+00	1.148002e+00	8.118049e-01	0.000000e+00	-2.775558e-17	1.110223e-16	5.949894e-01	1.008162e+00	8.223565e-01
4.280000e+00	1.308562e+00	1.169474e+00	8.309931e-01	-1.110223e-16	2.775558e-17	-1.387779e-16	6.392278e-01	9.871430e-01	8.217840e-01
4.290000e+00	1.337161e+00	1.190250e+00	8.498680e-01	1.110223e-16	2.775558e-17	1.942890e-16	6.871274e-01	9.626224e-01	8.204516e-01
4.300000e+00	1.365215e+00	1.210337e+00	8.684261e-01	-1.110223e-16	-8.326673e-17	2.498002e-16	7.385282e-01	9.348340e-01	8.183022e-01
4.310000e+00	1.392719e+00	1.229742e+00	8.866640e-01	2.220446e-16	1.110223e-16	2.775558e-17	7.932400e-01	9.040361e-01	8.152968e-01
4.320000e+00	1.419672e+00	1.248472e+00	9.045783e-01	1.110223e-16	-8.326673e-17	2.220446e-16	8.510438e-01	8.705089e-01	8.114200e-01
4.330000e+00	1.446069e+00	1.266536e+00	9.221655e-01	1.110223e-16	5.551115e-17	8.326673e-17	9.116943e-01	8.345523e-01	8.066861e-01
4.340000e+00	1.471908e+00	1.283941e+00	9.394219e-01	-1.110223e-16	0.000000e+00	-1.110223e-16	9.749211e-01	7.964831e-01	8.011460e-01
4.350000e+00	1.497186e+00	1.300694e+00	9.563439e-01	-1.110223e-16	-2.775558e-17	2.775558e-17	1.040432e+00	7.566324e-01	7.948939e-01
4.360000e+00	1.521897e+00	1.316802e+00	9.729276e-01	1.110223e-16	-2.775558e-17	1.942890e-16	1.107914e+00	7.153433e-01	7.880741e-01
4.370000e+00	1.546040e+00	1.332271e+00	9.891693e-01	0.000000e+00	5.551115e-17	5.551115e-17	1.177037e+00	6.729677e-01	7.808885e-01
4.380000e+00	1.569610e+00	1.347110e+00	1.005065e+00	-1.110223e-16	-5.551115e-17	1.387779e-17	1.247456e+00	6.298644e-01	7.736018e-01
4.390000e+00	1.592603e+00	1.361324e+00	1.020611e+00	0.000000e+00	-2.775558e-17	-2.775558e-17	1.318812e+00	5.863960e-01	7.665463e-01
4.400000e+00	1.615015e+00	1.374919e+00	1.035802e+00	1.110223e-16	5.551115e-17	9.714451e-17	1.390738e+00	5.429272e-01	7.601237e-01
4.410000e+00	1.636842e+00	1.387901e+00	1.050635e+00	0.000000e+00	0.000000e+00	-2.775558e-16	1.462857e+00	4.998218e-01	7.548037e-01
4.420000e+00	1.658078e+00	1.400277e+00	1.065105e+00	1.110223e-16	0.000000e+00	-9.714451e-17	1.534788e+00	4.574414e-01	7.511183e-01
4.430000e+00	1.678720e+00	1.412051e+00	1.079208e+00	2.220446e-16	0.000000e+00	2.220446e-16	1.606145e+00	4.161427e-01	7.496512e-01
4.440000e+00	1.698763e+00	1.423229e+00	1.092940e+00	0.000000e+00	2.775558e-17	-1.526557e-16	1.676544e+00	3.762764e-01	7.510203e-01
4.450000e+00	1.718201e+00	1.433816e+00	1.106295e+00	0.000000e+00	2.775558e-17	1.804112e-16	1.745599e+00	3.381852e-01	7.558561e-01
4.460000e+00	1.737030e+00	1.443816e+00	1.119269e+00	0.000000e+00	2.775558e-17	4.163336e-17	1.812929e+00	3.022024e-01	7.647731e-01
4.470000e+00	1.755244e+00	1.453235e+00	1.131858e+00	2.220446e-16	2.775558e-17	-8.326673e-17	1.878156e+00	2.686509e-01	7.783391e-01
4.480000e+00	1.772838e+00	1.462076e+00	1.144056e+00	4.440892e-16	0.000000e+00	2.844947e-16	1.940911e+00	2.378416e-01	7.970418e-01
4.490000e+00	1.789806e+00	1.470343e+00	1.155860e+00	-2.220446e-16	-5.551115e-17	6.938894e-17	2.000829e+00	2.100728e-01	8.212574e-01
4.500000e+00	1.806144e+00	1.478041e+00	1.167263e+00	0.000000e+00	-8.326673e-17	5.551115e-17	2.057559e+00	1.856286e-01	8.512231e-01
4.510000e+00	1.821844e+00	1.485172e+00	1.178262e+00	0.000000e+00	-2.775558e-17	-1.804112e-16	2.110759e+00	1.647784e-01	8.870183e-01
4.520000e+00	1.836902e+00	1.491741e+00	1.188851e+00	2.220446e-16	-2.775558e-17	-1.457168e-16	2.160099e+00	1.477756e-01	9.285542e-01
4.530000e+00	1.851312e+00	1.497750e+00	1.199025e+00	0.000000e+00	5.551115e-17	1.318390e-16	2.205267e+00	1.348562e-01	9.755762e-01
4.540000e+00	1.865067e+00	1.503203e+00	1.208780e+00	2.220446e-16	0.000000e+00	-1.075529e-16	2.245963e+00	1.262375e-01	1.027676e+00
4.550000e+00	1.878163e+00	1.508103e+00	1.218110e+00	0.000000e+00	0.000000e+00	2.428613e-17	2.281909e+00	1.221163e-01	1.084316e+00
4.560000e+00	1.890593e+00	1.512453e+00	1.227011e+00	-2.220446e-16	5.551115e-17	-4.076600e-17	2.312847e+00	1.226668e-01	1.144856e+00
4.570000e+00	1.902351e+00	1.516255e+00	1.235477e+00	-2.220446e-16	-2.775558e-17	-2.732189e-17	2.338542e+00	1.280383e-01	1.208592e+00
4.580000e+00	1.913432e+00	1.519511e+00	1.243504e+00	-2.220446e-16	2.775558e-17	-1.908196e-17	2.358788e+00	1.383517e-01	1.274789e+00
4.590000e+00	1.923830e+00	1.522226e+00	1.251087e+00	2.220446e-16	0.000000e+00	2.532696e-16	2.373407e+00	1.536966e-01	1.342717e+00
4.600000e+00	1.933538e+00	1.524400e+00	1.258222e+00	0.000000e+00	0.000000e+00	1.630640e-16	2.382260e+00	1.741273e-01	1.411676e+00
4.610000e+00	1.942552e+00	1.526037e+00	1.264902e+00	0.000000e+00	-2.775558e-17	-8.673617e-17	2.385243e+00	1.996583e-01	1.481027e+00
4.620000e+00	1.950866e+00	1.527138e+00	1.271125e+00	-2.220446e-16	5.551115e-17	1.804112e-16	2.382300e+00	2.302601e-01	1.550201e+00
4.630000e+00	1.958473e+00	1.527706e+00	1.276884e+00	0.000000e+00	0.000000e+00	-1.249001e-16	2.373421e+00	2.658548e-01	1.618717e+00
4.640000e+00	1.965369e+00	1.527744e+00	1.282176e+00	2.220446e-16	8.326673e-17	-1.526557e-16	2.358652e+00	3.063119e-01	1.686184e+00
4.650000e+00	1.971549e+00	1.527253e+00	1.286997e+00	0.000000e+00	5.551115e-17	1.249001e-16	2.338094e+00	3.514446e-01	1.752302e+00
4.660000e+00	1.977007e+00	1.526235e+00	1.291341e+00	2.220446e-16	0.000000e+00	-7.632783e-17	2.311911e+00	4.010077e-01	1.816860e+00
4.670000e+00	1.981737e+00	1.524694e+00	1.295205e+00	0.000000e+00	0.000000e+00	1.457168e-16	2.280329e+00	4.546967e-01	1.879729e+00
4.680000e+00	1.985736e+00	1.522631e+00	1.298584e+00	2.220446e-16	-2.775558e-17	4.163336e-17	2.243633e+00	5.121480e-01	1.940854e+00
4.690000e+00	1.988999e+00	1.520048e+00	1.301475e+00	0.000000e+00	2.775558e-17	4.163336e-17	2.202173e+00	5.729426e-01	2.000245e+00
4.700000e+00	1.991520e+00	1.516948e+00	1.303874e+00	0.000000e+00	5.551115e-17	-2.359224e-16	2.156352e+00	6.366110e-01	2.057969e+00
4.710000e+00	1.993296e+00	1.513333e+00	1.305777e+00	0.000000e+00	-5.551115e-17	-1.387779e-17	2.106624e+00	7.026408e-01	2.114138e+00
4.720000e+00	1.994323e+00	1.509206e+00	1.307181e+00	0.000000e+00	0.000000e+00	-6.938894e-17	2.053481e+00	7.704863e-01	2.168898e+00
4.730000e+00	1.994596e+00	1.504569e+00	1.308082e+00	2.220446e-16	0.000000e+00	-8.326673e-17	1.997450e+00	8.395799e-01	2.222421e+00
4.740000e+00	1.994113e+00	1.499424e+00	1.308477e+00	-2.220446e-16	0.000000e+00	-2.498002e-16	1.939071e+00	9.093442e-01	2.274891e+00
4.750000e+00	1.992869e+00	1.493775e+00	1.308363e+00	0.000000e+00	1.110223e-16	-1.942890e-16	1.878893e+00	9.792048e-01	2.326498e+00
4.760000e+00	1.990861e+00	1.487624e+00	1.307738e+00	0.000000e+00	-5.551115e-17	5.551115e-17	1.817458e+00	1.048603e+00	2.377422e+00
4.770000e+00	1.988088e+00	1.480974e+00	1.306598e+00	0.000000e+00	5.551115e-17	-8.326673e-17	1.755291e+00	1.117007e+00	2.427830e+00
4.780000e+00	1.984545e+00	1.473827e+00	1.304941e+00	2.220446e-16	0.000000e+00	-6.938894e-17	1.692886e+00	1.183920e+00	2.477860e+00
4.790000e+00	1.980232e+00	1.466187e+00	1.302766e+00	0.000000e+00	-5.551115e-17	-2.081668e-16	1.630703e+00	1.248892e+00	2.527614e+00
4.800000e+00	1.975145e+00	1.458057e+00	1.300070e+00	0.000000e+00	5.551115e-17	4.163336e-17	1.569158e+00	1.311518e+00	2.577149e+00
4.810000e+00	1.969283e+00	1.449440e+00	1.296851e+00	2.220446e-16	-5.551115e-17	-8.326673e-17	1.508620e+00	1.371450e+00	2.626469e+00
4.820000e+00	1.962646e+00	1.440339e+00	1.293108e+00	0.000000e+00	5.551115e-17	-2.081668e-16	1.449411e+00	1.428388e+00	2.675517e+00
4.830000e+00	1.955231e+00	1.430758e+00	1.288839e+00	2.220446e-16	5.551115e-17	1.942890e-16	1.391803e+00	1.482086e+00	2.724171e+00
4.840000e+00	1.947039e+00	1.420701e+00	1.284044e+00	0.000000e+00	-1.665335e-16	-2.775558e-16	1.336019e+00	1.532347e+00	2.772234e+00
4.850000e+00	1.938068e+00	1.410172e+00	1.278722e+00	0.000000e+00	5.551115e-17	-1.110223e-16	1.282241e+00	1.579018e+00	2.819439e+00
4.860000e+00	1.928320e+00	1.399173e+00	1.272872e+00	0.000000e+00	-1.110223e-16	2.775558e-17	1.230609e+00	1.621988e+00	2.865444e+00
4.870000e+00	1.917794e+00	1.387710e+00	1.266494e+00	2.220446e-16	-5.551115e-17	-1.665335e-16	1.181224e+00	1.661179e+00	2.909833e+00
4.880000e+00	1.906492e+00	1.375786e+00	1.259588e+00	0.000000e+00	5.551115e-17	-1.110223e-16	1.134157e+00	1.696546e+00	2.952127e+00
4.890000e+00	1.894414e+00	1.363406e+00	1.252155e+00	0.000000e+00	-5.551115e-17	-1.665335e-16	1.089450e+00	1.728069e+00	2.991790e+00
4.900000e+00	1.881562e+00	1.350573e+00	1.244194e+00	0.000000e+00	-5.551115e-17	-1.110223e-16	1.047121e+00	1.755750e+00	3.028243e+00
4.910000e+00	1.867938e+00	1.337294e+00	1.235706e+00	-2.220446e-16	-1.110223e-16	-1.110223e-16	1.007167e+00	1.779606e+00	3.060880e+00
4.920000e+00	1.853544e+00	1.323572e+00	1.226694e+00	0.000000e+00	0.000000e+00	-1.387779e-16	9.695685e-01	1.799672e+00	3.089090e+00
4.930000e+00	1.838384e+00	1.309412e+00	1.217158e+00	2.220446e-16	1.110223e-16	-1.665335e-16	9.342901e-01	1.815992e+00	3.112278e+00
4.940000e+00	1.822460e+00	1.294820e+00	1.207099e+00	0.000000e+00	-1.665335e-16	-1.387779e-16	9.012861e-01	1.828618e+00	3.129891e+00
4.950000e+00	1.805776e+00	1.279799e+00	1.196520e+00	-2.220446e-16	5.551115e-17	8.326673e-17	8.705000e-01	1.837611e+00	3.141437e+00
4.960000e+00	1.788336e+00	1.264357e+00	1.185424e+00	2.220446e-16	-1.110223e-16	5.551115e-17	8.418677e-01	1.843036e+00	3.146512e+00
4.970000e+00	1.770144e+00	1.248498e+00	1.173811e+00	0.000000e+00	-5.551115e-17	-1.110223e-16	8.153177e-01	1.844962e+00	3.144817e+00
4.980000e+00	1.751206e+00	1.232228e+00	1.161687e+00	0.000000e+00	0.000000e+00	5.551115e-17	7.907734e-01	1.843463e+00	3.136167e+00
4.990000e+00	1.731525e+00	1.215552e+00	1.149053e+00	0.000000e+00	-5.551115e-17	-8.326673e-17	7.681532e-01	1.838614e+00	3.120505e+00
5.000000e+00	1.711109e+00	1.198476e+00	1.135914e+00	-1.110223e-16	5.551115e-17	-5.551115e-17	7.473715e-01	1.830494e+00	3.097899e+00


