"DMS_Project"

"Time      "	".A1.Translational_Displacement.Y"	".D1.Translational_Displacement.Y"	".M1.Translational_Displacement.Y"	".O1.Translational_Displacement.Y"	".H7.Translational_Displacement.Y"	".N5.Translational_Displacement.Y"	".C2.Translational_Displacement.Y"	".G2.Translational_Displacement.Y"	".K3.Translational_Displacement.Y"
2.970000e+00	-1.562539e+00	-1.505742e-01	-1.177925e+00	-9.098278e-13	-2.000000e-01	-8.000000e-01	-1.169790e+00	6.910537e-01	-1.384275e+00
2.980000e+00	-1.581616e+00	-1.643442e-01	-1.190528e+00	-9.361401e-13	-2.000000e-01	-8.000000e-01	-1.183219e+00	6.764700e-01	-1.410599e+00
2.990000e+00	-1.600805e+00	-1.782330e-01	-1.203199e+00	-9.615642e-13	-2.000000e-01	-8.000000e-01	-1.196655e+00	6.615095e-01	-1.437448e+00
3.000000e+00	-1.620098e+00	-1.922359e-01	-1.215934e+00	-9.890977e-13	-2.000000e-01	-8.000000e-01	-1.210098e+00	6.461872e-01	-1.464812e+00
3.010000e+00	-1.639488e+00	-2.063484e-01	-1.228727e+00	-1.015965e-12	-2.000000e-01	-8.000000e-01	-1.223544e+00	6.305183e-01	-1.492684e+00
3.020000e+00	-1.658966e+00	-2.205657e-01	-1.241572e+00	-1.042388e-12	-2.000000e-01	-8.000000e-01	-1.236992e+00	6.145183e-01	-1.521052e+00
3.030000e+00	-1.678526e+00	-2.348830e-01	-1.254465e+00	-1.071143e-12	-2.000000e-01	-8.000000e-01	-1.250439e+00	5.982032e-01	-1.549907e+00
3.040000e+00	-1.698159e+00	-2.492957e-01	-1.267400e+00	-1.099787e-12	-2.000000e-01	-8.000000e-01	-1.263883e+00	5.815892e-01	-1.579236e+00
3.050000e+00	-1.717858e+00	-2.637989e-01	-1.280371e+00	-1.128431e-12	-2.000000e-01	-8.000000e-01	-1.277321e+00	5.646931e-01	-1.609026e+00
3.060000e+00	-1.737615e+00	-2.783878e-01	-1.293375e+00	-1.157630e-12	-2.000000e-01	-8.000000e-01	-1.290753e+00	5.475321e-01	-1.639263e+00
3.070000e+00	-1.757422e+00	-2.930574e-01	-1.306405e+00	-1.187050e-12	-2.000000e-01	-8.000000e-01	-1.304175e+00	5.301241e-01	-1.669930e+00
3.080000e+00	-1.777271e+00	-3.078030e-01	-1.319456e+00	-1.218470e-12	-2.000000e-01	-8.000000e-01	-1.317589e+00	5.124873e-01	-1.701008e+00
3.090000e+00	-1.797154e+00	-3.226195e-01	-1.332523e+00	-1.250000e-12	-2.000000e-01	-8.000000e-01	-1.330991e+00	4.946407e-01	-1.732477e+00
3.100000e+00	-1.817065e+00	-3.375020e-01	-1.345601e+00	-1.282641e-12	-2.000000e-01	-8.000000e-01	-1.344384e+00	4.766040e-01	-1.764312e+00
3.110000e+00	-1.836995e+00	-3.524456e-01	-1.358685e+00	-1.317724e-12	-2.000000e-01	-8.000000e-01	-1.357767e+00	4.583972e-01	-1.796486e+00
3.120000e+00	-1.856937e+00	-3.674451e-01	-1.371769e+00	-1.352141e-12	-2.000000e-01	-8.000000e-01	-1.371141e+00	4.400412e-01	-1.828970e+00
3.130000e+00	-1.876883e+00	-3.824955e-01	-1.384849e+00	-1.389111e-12	-2.000000e-01	-8.000000e-01	-1.384508e+00	4.215577e-01	-1.861729e+00
3.140000e+00	-1.896825e+00	-3.975918e-01	-1.397920e+00	-1.426859e-12	-2.000000e-01	-8.000000e-01	-1.397872e+00	4.029688e-01	-1.894726e+00
3.150000e+00	-1.916756e+00	-4.127288e-01	-1.410975e+00	-1.466050e-12	-2.000000e-01	-8.000000e-01	-1.411235e+00	3.842974e-01	-1.927918e+00
3.160000e+00	-1.936669e+00	-4.279015e-01	-1.424012e+00	-1.507794e-12	-2.000000e-01	-8.000000e-01	-1.424601e+00	3.655671e-01	-1.961259e+00
3.170000e+00	-1.956555e+00	-4.431046e-01	-1.437024e+00	-1.549871e-12	-2.000000e-01	-8.000000e-01	-1.437975e+00	3.468022e-01	-1.994702e+00
3.180000e+00	-1.976409e+00	-4.583330e-01	-1.450006e+00	-1.594946e-12	-2.000000e-01	-8.000000e-01	-1.451363e+00	3.280275e-01	-2.028191e+00
3.190000e+00	-1.996221e+00	-4.735816e-01	-1.462954e+00	-1.643241e-12	-2.000000e-01	-8.000000e-01	-1.464771e+00	3.092688e-01	-2.061672e+00
3.200000e+00	-2.015986e+00	-4.888450e-01	-1.475863e+00	-1.693978e-12	-2.000000e-01	-8.000000e-01	-1.478205e+00	2.905521e-01	-2.095085e+00
3.210000e+00	-2.035695e+00	-5.041180e-01	-1.488728e+00	-1.746381e-12	-2.000000e-01	-8.000000e-01	-1.491674e+00	2.719044e-01	-2.128371e+00
3.220000e+00	-2.055342e+00	-5.193954e-01	-1.501545e+00	5.551115e-16	-2.000000e-01	-8.000000e-01	-1.505185e+00	2.533529e-01	-2.161467e+00
3.230000e+00	-2.074919e+00	-5.346720e-01	-1.514308e+00	-5.551115e-16	-2.000000e-01	-8.000000e-01	-1.518748e+00	2.349257e-01	-2.194314e+00
3.240000e+00	-2.094419e+00	-5.499422e-01	-1.527013e+00	3.330669e-16	-2.000000e-01	-8.000000e-01	-1.532372e+00	2.166513e-01	-2.226849e+00
3.250000e+00	-2.113835e+00	-5.652010e-01	-1.539655e+00	1.110223e-16	-2.000000e-01	-8.000000e-01	-1.546066e+00	1.985584e-01	-2.259014e+00
3.260000e+00	-2.133161e+00	-5.804428e-01	-1.552230e+00	-1.110223e-16	-2.000000e-01	-8.000000e-01	-1.559840e+00	1.806765e-01	-2.290754e+00
3.270000e+00	-2.152388e+00	-5.956623e-01	-1.564733e+00	-3.330669e-16	-2.000000e-01	-8.000000e-01	-1.573705e+00	1.630350e-01	-2.322015e+00
3.280000e+00	-2.171512e+00	-6.108541e-01	-1.577160e+00	0.000000e+00	-2.000000e-01	-8.000000e-01	-1.587672e+00	1.456637e-01	-2.352750e+00
3.290000e+00	-2.190523e+00	-6.260128e-01	-1.589506e+00	0.000000e+00	-2.000000e-01	-8.000000e-01	-1.601751e+00	1.285926e-01	-2.382915e+00
3.300000e+00	-2.209416e+00	-6.411329e-01	-1.601767e+00	0.000000e+00	-2.000000e-01	-8.000000e-01	-1.615951e+00	1.118515e-01	-2.412472e+00
3.310000e+00	-2.228185e+00	-6.562090e-01	-1.613939e+00	-6.661338e-16	-2.000000e-01	-8.000000e-01	-1.630285e+00	9.546994e-02	-2.441385e+00
3.320000e+00	-2.246821e+00	-6.712355e-01	-1.626016e+00	0.000000e+00	-2.000000e-01	-8.000000e-01	-1.644760e+00	7.947714e-02	-2.469627e+00
3.330000e+00	-2.265320e+00	-6.862069e-01	-1.637996e+00	-6.661338e-16	-2.000000e-01	-8.000000e-01	-1.659387e+00	6.390168e-02	-2.497174e+00
3.340000e+00	-2.283674e+00	-7.011176e-01	-1.649874e+00	6.661338e-16	-2.000000e-01	-8.000000e-01	-1.674172e+00	4.877123e-02	-2.524006e+00
3.350000e+00	-2.301876e+00	-7.159621e-01	-1.661646e+00	4.440892e-16	-2.000000e-01	-8.000000e-01	-1.689122e+00	3.411228e-02	-2.550107e+00
3.360000e+00	-2.319921e+00	-7.307347e-01	-1.673307e+00	-4.440892e-16	-2.000000e-01	-8.000000e-01	-1.704243e+00	1.994982e-02	-2.575465e+00
3.370000e+00	-2.337802e+00	-7.454297e-01	-1.684853e+00	2.220446e-16	-2.000000e-01	-8.000000e-01	-1.719539e+00	6.306972e-03	-2.600071e+00
3.380000e+00	-2.355512e+00	-7.600415e-01	-1.696281e+00	4.440892e-16	-2.000000e-01	-8.000000e-01	-1.735009e+00	-6.795328e-03	-2.623918e+00
3.390000e+00	-2.373046e+00	-7.745643e-01	-1.707587e+00	-3.584910e-12	-2.000000e-01	-8.000000e-01	-1.750653e+00	-1.933876e-02	-2.647001e+00
3.400000e+00	-2.390397e+00	-7.889923e-01	-1.718767e+00	-3.769207e-12	-2.000000e-01	-8.000000e-01	-1.766467e+00	-3.130797e-02	-2.669315e+00
3.410000e+00	-2.407560e+00	-8.033197e-01	-1.729816e+00	-3.966827e-12	-2.000000e-01	-8.000000e-01	-1.782443e+00	-4.269095e-02	-2.690856e+00
3.420000e+00	-2.424527e+00	-8.175406e-01	-1.740731e+00	-4.178657e-12	-2.000000e-01	-8.000000e-01	-1.798572e+00	-5.347933e-02	-2.711622e+00
3.430000e+00	-2.441293e+00	-8.316492e-01	-1.751509e+00	-4.406253e-12	-2.000000e-01	-8.000000e-01	-1.814840e+00	-6.366873e-02	-2.731609e+00
3.440000e+00	-2.457852e+00	-8.456394e-01	-1.762145e+00	-4.649170e-12	-2.000000e-01	-8.000000e-01	-1.831230e+00	-7.325893e-02	-2.750813e+00
3.450000e+00	-2.474198e+00	-8.595052e-01	-1.772637e+00	-4.910072e-12	-2.000000e-01	-8.000000e-01	-1.847720e+00	-8.225401e-02	-2.769229e+00
3.460000e+00	-2.490326e+00	-8.732406e-01	-1.782979e+00	-5.188516e-12	-2.000000e-01	-8.000000e-01	-1.864286e+00	-9.066246e-02	-2.786852e+00
3.470000e+00	-2.506228e+00	-8.868393e-01	-1.793170e+00	-5.486944e-12	-2.000000e-01	-8.000000e-01	-1.880900e+00	-9.849711e-02	-2.803676e+00
3.480000e+00	-2.521900e+00	-9.002954e-01	-1.803204e+00	-5.804024e-12	-2.000000e-01	-8.000000e-01	-1.897531e+00	-1.057750e-01	-2.819695e+00
3.490000e+00	-2.537336e+00	-9.136024e-01	-1.813079e+00	-6.142198e-12	-2.000000e-01	-8.000000e-01	-1.914144e+00	-1.125171e-01	-2.834902e+00
3.500000e+00	-2.552530e+00	-9.267540e-01	-1.822792e+00	-6.501466e-12	-2.000000e-01	-8.000000e-01	-1.930702e+00	-1.187482e-01	-2.849288e+00
3.510000e+00	-2.567476e+00	-9.397439e-01	-1.832338e+00	-6.882939e-12	-2.000000e-01	-8.000000e-01	-1.947167e+00	-1.244962e-01	-2.862849e+00
3.520000e+00	-2.582169e+00	-9.525656e-01	-1.841714e+00	-7.287060e-12	-2.000000e-01	-8.000000e-01	-1.963497e+00	-1.297919e-01	-2.875576e+00
3.530000e+00	-2.596603e+00	-9.652126e-01	-1.850918e+00	-7.713163e-12	-2.000000e-01	-8.000000e-01	-1.979649e+00	-1.346684e-01	-2.887466e+00
3.540000e+00	-2.610772e+00	-9.776783e-01	-1.859946e+00	-8.162360e-12	-2.000000e-01	-8.000000e-01	-1.995580e+00	-1.391607e-01	-2.898516e+00
3.550000e+00	-2.624671e+00	-9.899560e-01	-1.868794e+00	-8.632650e-12	-2.000000e-01	-8.000000e-01	-2.011247e+00	-1.433050e-01	-2.908725e+00
3.560000e+00	-2.638295e+00	-1.002039e+00	-1.877459e+00	-9.124923e-12	-2.000000e-01	-8.000000e-01	-2.026607e+00	-1.471383e-01	-2.918095e+00
3.570000e+00	-2.651638e+00	-1.013920e+00	-1.885939e+00	-9.636736e-12	-2.000000e-01	-8.000000e-01	-2.041615e+00	-1.506979e-01	-2.926632e+00
3.580000e+00	-2.664693e+00	-1.025593e+00	-1.894229e+00	-1.016676e-11	-2.000000e-01	-8.000000e-01	-2.056230e+00	-1.540210e-01	-2.934348e+00
3.590000e+00	-2.677457e+00	-1.037051e+00	-1.902327e+00	-1.071299e-11	-2.000000e-01	-8.000000e-01	-2.070412e+00	-1.571438e-01	-2.941256e+00
3.600000e+00	-2.689924e+00	-1.048286e+00	-1.910230e+00	-1.127143e-11	-2.000000e-01	-8.000000e-01	-2.084122e+00	-1.601017e-01	-2.947377e+00
3.610000e+00	-2.702088e+00	-1.059291e+00	-1.917935e+00	-1.183809e-11	-2.000000e-01	-8.000000e-01	-2.097322e+00	-1.629288e-01	-2.952735e+00
3.620000e+00	-2.713944e+00	-1.070060e+00	-1.925438e+00	-1.240941e-11	-2.000000e-01	-8.000000e-01	-2.109979e+00	-1.656571e-01	-2.957358e+00
3.630000e+00	-2.725486e+00	-1.080584e+00	-1.932737e+00	-1.297895e-11	-2.000000e-01	-8.000000e-01	-2.122060e+00	-1.683168e-01	-2.961281e+00
3.640000e+00	-2.736710e+00	-1.090857e+00	-1.939828e+00	-1.354006e-11	-2.000000e-01	-8.000000e-01	-2.133537e+00	-1.709360e-01	-2.964539e+00
3.650000e+00	-2.747610e+00	-1.100872e+00	-1.946709e+00	-1.408540e-11	-2.000000e-01	-8.000000e-01	-2.144383e+00	-1.735398e-01	-2.967172e+00
3.660000e+00	-2.758180e+00	-1.110620e+00	-1.953377e+00	-1.460632e-11	-2.000000e-01	-8.000000e-01	-2.154576e+00	-1.761512e-01	-2.969221e+00
3.670000e+00	-2.768417e+00	-1.120095e+00	-1.959829e+00	-1.509215e-11	-2.000000e-01	-8.000000e-01	-2.164094e+00	-1.787901e-01	-2.970728e+00
3.680000e+00	-2.778314e+00	-1.129289e+00	-1.966062e+00	-1.553402e-11	-2.000000e-01	-8.000000e-01	-2.172923e+00	-1.814735e-01	-2.971736e+00
3.690000e+00	-2.787867e+00	-1.138194e+00	-1.972074e+00	-1.592015e-11	-2.000000e-01	-8.000000e-01	-2.181048e+00	-1.842154e-01	-2.972283e+00
3.700000e+00	-2.797070e+00	-1.146803e+00	-1.977861e+00	-1.623879e-11	-2.000000e-01	-8.000000e-01	-2.188460e+00	-1.870268e-01	-2.972409e+00
3.710000e+00	-2.805919e+00	-1.155109e+00	-1.983421e+00	-1.647726e-11	-2.000000e-01	-8.000000e-01	-2.195152e+00	-1.899154e-01	-2.972148e+00
3.720000e+00	-2.814408e+00	-1.163104e+00	-1.988752e+00	-1.662448e-11	-2.000000e-01	-8.000000e-01	-2.201122e+00	-1.928859e-01	-2.971533e+00
3.730000e+00	-2.822534e+00	-1.170781e+00	-1.993850e+00	-1.666800e-11	-2.000000e-01	-8.000000e-01	-2.206369e+00	-1.959397e-01	-2.970591e+00
3.740000e+00	-2.830291e+00	-1.178132e+00	-1.998714e+00	-1.659650e-11	-2.000000e-01	-8.000000e-01	-2.210899e+00	-1.990753e-01	-2.969347e+00
3.750000e+00	-2.837675e+00	-1.185151e+00	-2.003341e+00	-1.640132e-11	-2.000000e-01	-8.000000e-01	-2.214718e+00	-2.022878e-01	-2.967820e+00
3.760000e+00	-2.844681e+00	-1.191830e+00	-2.007728e+00	-1.607470e-11	-2.000000e-01	-8.000000e-01	-2.217837e+00	-2.055696e-01	-2.966027e+00
3.770000e+00	-2.851306e+00	-1.198162e+00	-2.011873e+00	-1.561196e-11	-2.000000e-01	-8.000000e-01	-2.220268e+00	-2.089100e-01	-2.963981e+00
3.780000e+00	-2.857544e+00	-1.204141e+00	-2.015774e+00	-1.501044e-11	-2.000000e-01	-8.000000e-01	-2.222030e+00	-2.122953e-01	-2.961690e+00
3.790000e+00	-2.863392e+00	-1.209760e+00	-2.019429e+00	-1.427169e-11	-2.000000e-01	-8.000000e-01	-2.223141e+00	-2.157095e-01	-2.959163e+00
3.800000e+00	-2.868845e+00	-1.215013e+00	-2.022836e+00	-1.340239e-11	-2.000000e-01	-8.000000e-01	-2.223623e+00	-2.191339e-01	-2.956403e+00
3.810000e+00	-2.873901e+00	-1.219893e+00	-2.025993e+00	-1.241296e-11	-2.000000e-01	-8.000000e-01	-2.223503e+00	-2.225473e-01	-2.953413e+00
3.820000e+00	-2.878556e+00	-1.224396e+00	-2.028898e+00	-1.131761e-11	-2.000000e-01	-8.000000e-01	-2.222806e+00	-2.259265e-01	-2.950194e+00
3.830000e+00	-2.882806e+00	-1.228515e+00	-2.031549e+00	0.000000e+00	-2.000000e-01	-8.000000e-01	-2.221562e+00	-2.292465e-01	-2.946748e+00
3.840000e+00	-2.886649e+00	-1.232246e+00	-2.033945e+00	-2.220446e-16	-2.000000e-01	-8.000000e-01	-2.219803e+00	-2.324803e-01	-2.943073e+00
3.850000e+00	-2.890082e+00	-1.235584e+00	-2.036085e+00	4.440892e-16	-2.000000e-01	-8.000000e-01	-2.217561e+00	-2.355997e-01	-2.939170e+00
3.860000e+00	-2.893101e+00	-1.238525e+00	-2.037967e+00	0.000000e+00	-2.000000e-01	-8.000000e-01	-2.214872e+00	-2.385752e-01	-2.935038e+00
3.870000e+00	-2.895706e+00	-1.241065e+00	-2.039589e+00	0.000000e+00	-2.000000e-01	-8.000000e-01	-2.211771e+00	-2.413765e-01	-2.930679e+00
3.880000e+00	-2.897894e+00	-1.243200e+00	-2.040952e+00	-2.220446e-16	-2.000000e-01	-8.000000e-01	-2.208295e+00	-2.439727e-01	-2.926091e+00
3.890000e+00	-2.899663e+00	-1.244928e+00	-2.042053e+00	2.220446e-16	-2.000000e-01	-8.000000e-01	-2.204482e+00	-2.463326e-01	-2.921278e+00
3.900000e+00	-2.901012e+00	-1.246247e+00	-2.042893e+00	2.220446e-16	-2.000000e-01	-8.000000e-01	-2.200368e+00	-2.484250e-01	-2.916242e+00
3.910000e+00	-2.901940e+00	-1.247155e+00	-2.043471e+00	2.220446e-16	-2.000000e-01	-8.000000e-01	-2.195993e+00	-2.502191e-01	-2.910986e+00
3.920000e+00	-2.902446e+00	-1.247650e+00	-2.043786e+00	-4.440892e-16	-2.000000e-01	-8.000000e-01	-2.191393e+00	-2.516847e-01	-2.905516e+00
3.930000e+00	-2.902530e+00	-1.247733e+00	-2.043838e+00	-1.627587e-13	-2.000000e-01	-8.000000e-01	-2.186605e+00	-2.527925e-01	-2.899836e+00
3.940000e+00	-2.902192e+00	-1.247402e+00	-2.043627e+00	-4.440892e-15	-2.000000e-01	-8.000000e-01	-2.181667e+00	-2.535145e-01	-2.893953e+00
3.950000e+00	-2.901432e+00	-1.246658e+00	-2.043154e+00	-7.283063e-14	-2.000000e-01	-8.000000e-01	-2.176614e+00	-2.538245e-01	-2.887877e+00
3.960000e+00	-2.900251e+00	-1.245503e+00	-2.042419e+00	-3.645972e-13	-2.000000e-01	-8.000000e-01	-2.171478e+00	-2.536976e-01	-2.881614e+00
3.970000e+00	-2.898649e+00	-1.243937e+00	-2.041421e+00	-8.697487e-13	-2.000000e-01	-8.000000e-01	-2.166294e+00	-2.531116e-01	-2.875176e+00
3.980000e+00	-2.896627e+00	-1.241964e+00	-2.040163e+00	-1.572076e-12	-2.000000e-01	-8.000000e-01	-2.161090e+00	-2.520462e-01	-2.868572e+00
3.990000e+00	-2.894188e+00	-1.239585e+00	-2.038644e+00	-2.447154e-12	-2.000000e-01	-8.000000e-01	-2.155896e+00	-2.504840e-01	-2.861813e+00
4.000000e+00	-2.891334e+00	-1.236803e+00	-2.036865e+00	-3.468115e-12	-2.000000e-01	-8.000000e-01	-2.150737e+00	-2.484102e-01	-2.854910e+00
4.010000e+00	-2.888065e+00	-1.233623e+00	-2.034828e+00	-4.602985e-12	-2.000000e-01	-8.000000e-01	-2.145636e+00	-2.458132e-01	-2.847876e+00
4.020000e+00	-2.884385e+00	-1.230048e+00	-2.032534e+00	-5.816236e-12	-2.000000e-01	-8.000000e-01	-2.140614e+00	-2.426842e-01	-2.840721e+00
4.030000e+00	-2.880297e+00	-1.226083e+00	-2.029984e+00	-7.075007e-12	-2.000000e-01	-8.000000e-01	-2.135689e+00	-2.390182e-01	-2.833456e+00
4.040000e+00	-2.875803e+00	-1.221732e+00	-2.027180e+00	-8.342882e-12	-2.000000e-01	-8.000000e-01	-2.130874e+00	-2.348131e-01	-2.826094e+00
4.050000e+00	-2.870906e+00	-1.217001e+00	-2.024123e+00	-9.588996e-12	-2.000000e-01	-8.000000e-01	-2.126180e+00	-2.300706e-01	-2.818643e+00
4.060000e+00	-2.865610e+00	-1.211896e+00	-2.020816e+00	-1.078404e-11	-2.000000e-01	-8.000000e-01	-2.121616e+00	-2.247959e-01	-2.811114e+00
4.070000e+00	-2.859919e+00	-1.206422e+00	-2.017259e+00	-1.190115e-11	-2.000000e-01	-8.000000e-01	-2.117185e+00	-2.189975e-01	-2.803515e+00
4.080000e+00	-2.853836e+00	-1.200585e+00	-2.013456e+00	-1.292078e-11	-2.000000e-01	-8.000000e-01	-2.112887e+00	-2.126876e-01	-2.795855e+00
4.090000e+00	-2.847365e+00	-1.194393e+00	-2.009407e+00	-1.382450e-11	-2.000000e-01	-8.000000e-01	-2.108721e+00	-2.058819e-01	-2.788140e+00
4.100000e+00	-2.840510e+00	-1.187851e+00	-2.005116e+00	-1.460121e-11	-2.000000e-01	-8.000000e-01	-2.104679e+00	-1.985994e-01	-2.780376e+00
4.110000e+00	-2.833276e+00	-1.180967e+00	-2.000585e+00	-1.524403e-11	-2.000000e-01	-8.000000e-01	-2.100751e+00	-1.908623e-01	-2.772568e+00
4.120000e+00	-2.825667e+00	-1.173747e+00	-1.995815e+00	-1.574874e-11	-2.000000e-01	-8.000000e-01	-2.096924e+00	-1.826962e-01	-2.764720e+00
4.130000e+00	-2.817688e+00	-1.166199e+00	-1.990810e+00	-1.611644e-11	-2.000000e-01	-8.000000e-01	-2.093180e+00	-1.741292e-01	-2.756835e+00
4.140000e+00	-2.809342e+00	-1.158330e+00	-1.985571e+00	-1.635136e-11	-2.000000e-01	-8.000000e-01	-2.089501e+00	-1.651926e-01	-2.748916e+00
4.150000e+00	-2.800636e+00	-1.150147e+00	-1.980102e+00	-1.646128e-11	-2.000000e-01	-8.000000e-01	-2.085862e+00	-1.559200e-01	-2.740963e+00
4.160000e+00	-2.791573e+00	-1.141658e+00	-1.974405e+00	-1.645373e-11	-2.000000e-01	-8.000000e-01	-2.082238e+00	-1.463471e-01	-2.732979e+00
4.170000e+00	-2.782159e+00	-1.132869e+00	-1.968483e+00	-1.633915e-11	-2.000000e-01	-8.000000e-01	-2.078600e+00	-1.365118e-01	-2.724964e+00
4.180000e+00	-2.772398e+00	-1.123789e+00	-1.962337e+00	-1.612932e-11	-2.000000e-01	-8.000000e-01	-2.074917e+00	-1.264537e-01	-2.716920e+00
4.190000e+00	-2.762296e+00	-1.114426e+00	-1.955972e+00	-1.583644e-11	-2.000000e-01	-8.000000e-01	-2.071156e+00	-1.162136e-01	-2.708846e+00
4.200000e+00	-2.751858e+00	-1.104785e+00	-1.949390e+00	-1.547296e-11	-2.000000e-01	-8.000000e-01	-2.067281e+00	-1.058334e-01	-2.700744e+00
4.210000e+00	-2.741089e+00	-1.094876e+00	-1.942593e+00	-1.504974e-11	-2.000000e-01	-8.000000e-01	-2.063256e+00	-9.535580e-02	-2.692615e+00
4.220000e+00	-2.729993e+00	-1.084705e+00	-1.935585e+00	-1.457900e-11	-2.000000e-01	-8.000000e-01	-2.059042e+00	-8.482368e-02	-2.684462e+00
4.230000e+00	-2.718577e+00	-1.074280e+00	-1.928369e+00	-1.407119e-11	-2.000000e-01	-8.000000e-01	-2.054602e+00	-7.428008e-02	-2.676286e+00
4.240000e+00	-2.706846e+00	-1.063607e+00	-1.920947e+00	-1.353562e-11	-2.000000e-01	-8.000000e-01	-2.049895e+00	-6.376765e-02	-2.668092e+00
4.250000e+00	-2.694804e+00	-1.052695e+00	-1.913322e+00	-1.298273e-11	-2.000000e-01	-8.000000e-01	-2.044881e+00	-5.332838e-02	-2.659883e+00
4.260000e+00	-2.682457e+00	-1.041551e+00	-1.905498e+00	-1.241895e-11	-2.000000e-01	-8.000000e-01	-2.039522e+00	-4.300325e-02	-2.651663e+00
4.270000e+00	-2.669811e+00	-1.030181e+00	-1.897477e+00	-1.185141e-11	-2.000000e-01	-8.000000e-01	-2.033778e+00	-3.283191e-02	-2.643440e+00
4.280000e+00	-2.656871e+00	-1.018593e+00	-1.889262e+00	-1.128653e-11	-2.000000e-01	-8.000000e-01	-2.027610e+00	-2.285238e-02	-2.635219e+00
4.290000e+00	-2.643642e+00	-1.006794e+00	-1.880858e+00	-1.072853e-11	-2.000000e-01	-8.000000e-01	-2.020981e+00	-1.310073e-02	-2.627007e+00
4.300000e+00	-2.630129e+00	-9.947907e-01	-1.872266e+00	-1.018230e-11	-2.000000e-01	-8.000000e-01	-2.013855e+00	-3.610826e-03	-2.618812e+00
4.310000e+00	-2.616339e+00	-9.825897e-01	-1.863490e+00	-9.650725e-12	-2.000000e-01	-8.000000e-01	-2.006199e+00	5.585918e-03	-2.610644e+00
4.320000e+00	-2.602277e+00	-9.701981e-01	-1.854534e+00	-9.137358e-12	-2.000000e-01	-8.000000e-01	-1.997980e+00	1.446080e-02	-2.602509e+00
4.330000e+00	-2.587947e+00	-9.576225e-01	-1.845400e+00	-8.642642e-12	-2.000000e-01	-8.000000e-01	-1.989169e+00	2.298800e-02	-2.594418e+00
4.340000e+00	-2.573357e+00	-9.448695e-01	-1.836092e+00	-8.168577e-12	-2.000000e-01	-8.000000e-01	-1.979738e+00	3.114480e-02	-2.586378e+00
4.350000e+00	-2.558511e+00	-9.319458e-01	-1.826613e+00	-7.717382e-12	-2.000000e-01	-8.000000e-01	-1.969663e+00	3.891172e-02	-2.578397e+00
4.360000e+00	-2.543415e+00	-9.188578e-01	-1.816966e+00	-7.287060e-12	-2.000000e-01	-8.000000e-01	-1.958923e+00	4.627265e-02	-2.570482e+00
4.370000e+00	-2.528075e+00	-9.056119e-01	-1.807155e+00	-6.880496e-12	-2.000000e-01	-8.000000e-01	-1.947499e+00	5.321496e-02	-2.562637e+00
4.380000e+00	-2.512496e+00	-8.922145e-01	-1.797184e+00	-6.495471e-12	-2.000000e-01	-8.000000e-01	-1.935378e+00	5.972958e-02	-2.554865e+00
4.390000e+00	-2.496685e+00	-8.786718e-01	-1.787055e+00	-6.132650e-12	-2.000000e-01	-8.000000e-01	-1.922547e+00	6.581103e-02	-2.547164e+00
4.400000e+00	-2.480646e+00	-8.649901e-01	-1.776773e+00	-5.791145e-12	-2.000000e-01	-8.000000e-01	-1.908999e+00	7.145750e-02	-2.539532e+00
4.410000e+00	-2.464386e+00	-8.511755e-01	-1.766340e+00	-5.471179e-12	-2.000000e-01	-8.000000e-01	-1.894731e+00	7.667079e-02	-2.531958e+00
4.420000e+00	-2.447911e+00	-8.372341e-01	-1.755761e+00	-5.170531e-12	-2.000000e-01	-8.000000e-01	-1.879743e+00	8.145635e-02	-2.524430e+00
4.430000e+00	-2.431227e+00	-8.231719e-01	-1.745039e+00	-4.888978e-12	-2.000000e-01	-8.000000e-01	-1.864038e+00	8.582322e-02	-2.516928e+00
4.440000e+00	-2.414339e+00	-8.089951e-01	-1.734178e+00	-4.626077e-12	-2.000000e-01	-8.000000e-01	-1.847623e+00	8.978398e-02	-2.509428e+00
4.450000e+00	-2.397254e+00	-7.947093e-01	-1.723182e+00	-4.380052e-12	-2.000000e-01	-8.000000e-01	-1.830511e+00	9.335467e-02	-2.501897e+00
4.460000e+00	-2.379977e+00	-7.803207e-01	-1.712054e+00	-4.150680e-12	-2.000000e-01	-8.000000e-01	-1.812717e+00	9.655471e-02	-2.494297e+00
4.470000e+00	-2.362515e+00	-7.658349e-01	-1.700798e+00	-3.936407e-12	-2.000000e-01	-8.000000e-01	-1.794260e+00	9.940682e-02	-2.486586e+00
4.480000e+00	-2.344874e+00	-7.512579e-01	-1.689418e+00	0.000000e+00	-2.000000e-01	-8.000000e-01	-1.775162e+00	1.019369e-01	-2.478713e+00
4.490000e+00	-2.327060e+00	-7.365953e-01	-1.677918e+00	-6.661338e-16	-2.000000e-01	-8.000000e-01	-1.755451e+00	1.041738e-01	-2.470626e+00
4.500000e+00	-2.309080e+00	-7.218530e-01	-1.666302e+00	-4.440892e-16	-2.000000e-01	-8.000000e-01	-1.735156e+00	1.061494e-01	-2.462269e+00
4.510000e+00	-2.290940e+00	-7.070364e-01	-1.654574e+00	4.440892e-16	-2.000000e-01	-8.000000e-01	-1.714311e+00	1.078983e-01	-2.453582e+00
4.520000e+00	-2.272645e+00	-6.921514e-01	-1.642738e+00	6.661338e-16	-2.000000e-01	-8.000000e-01	-1.692954e+00	1.094578e-01	-2.444509e+00
