"DMS_Project"

"Time      "	".A1.Translational_Displacement.X"	".D1.Translational_Displacement.X"	".M1.Translational_Displacement.X"	".O1.Translational_Displacement.X"	".H7.Translational_Displacement.X"	".N5.Translational_Displacement.X"	".C2.Translational_Displacement.X"	".G2.Translational_Displacement.X"	".K3.Translational_Displacement.X"
3.340000e+00	2.608608e+00	2.123307e+00	1.687577e+00	4.440892e-16	4.000000e-01	1.000000e-01	2.501680e+00	1.461744e+00	3.047060e+00
3.350000e+00	2.592560e+00	2.118348e+00	1.675987e+00	6.661338e-16	4.000000e-01	1.000000e-01	2.496448e+00	1.456995e+00	3.026589e+00
3.360000e+00	2.576425e+00	2.113298e+00	1.664345e+00	-2.220446e-16	4.000000e-01	1.000000e-01	2.490499e+00	1.452637e+00	3.006189e+00
3.370000e+00	2.560212e+00	2.108159e+00	1.652655e+00	0.000000e+00	4.000000e-01	1.000000e-01	2.483808e+00	1.448696e+00	2.985905e+00
3.380000e+00	2.543927e+00	2.102935e+00	1.640923e+00	-2.220446e-16	4.000000e-01	1.000000e-01	2.476351e+00	1.445197e+00	2.965778e+00
3.390000e+00	2.527578e+00	2.097630e+00	1.629155e+00	4.989786e-12	4.000000e-01	1.000000e-01	2.468104e+00	1.442165e+00	2.945847e+00
3.400000e+00	2.511175e+00	2.092245e+00	1.617356e+00	5.171419e-12	4.000000e-01	1.000000e-01	2.459048e+00	1.439624e+00	2.926151e+00
3.410000e+00	2.494726e+00	2.086786e+00	1.605533e+00	5.365264e-12	4.000000e-01	1.000000e-01	2.449163e+00	1.437599e+00	2.906725e+00
3.420000e+00	2.478239e+00	2.081256e+00	1.593692e+00	5.571987e-12	4.000000e-01	1.000000e-01	2.438435e+00	1.436113e+00	2.887600e+00
3.430000e+00	2.461725e+00	2.075659e+00	1.581839e+00	5.792256e-12	4.000000e-01	1.000000e-01	2.426850e+00	1.435186e+00	2.868808e+00
3.440000e+00	2.445192e+00	2.069999e+00	1.569982e+00	6.028289e-12	4.000000e-01	1.000000e-01	2.414399e+00	1.434838e+00	2.850376e+00
3.450000e+00	2.428650e+00	2.064280e+00	1.558127e+00	6.278089e-12	4.000000e-01	1.000000e-01	2.401076e+00	1.435089e+00	2.832330e+00
3.460000e+00	2.412111e+00	2.058507e+00	1.546281e+00	6.544543e-12	4.000000e-01	1.000000e-01	2.386880e+00	1.435955e+00	2.814692e+00
3.470000e+00	2.395583e+00	2.052685e+00	1.534452e+00	6.826095e-12	4.000000e-01	1.000000e-01	2.371814e+00	1.437448e+00	2.797485e+00
3.480000e+00	2.379079e+00	2.046819e+00	1.522647e+00	7.125189e-12	4.000000e-01	1.000000e-01	2.355884e+00	1.439582e+00	2.780724e+00
3.490000e+00	2.362610e+00	2.040914e+00	1.510875e+00	7.440493e-12	4.000000e-01	1.000000e-01	2.339103e+00	1.442364e+00	2.764424e+00
3.500000e+00	2.346186e+00	2.034976e+00	1.499143e+00	7.774004e-12	4.000000e-01	1.000000e-01	2.321485e+00	1.445801e+00	2.748597e+00
3.510000e+00	2.329821e+00	2.029010e+00	1.487460e+00	8.123946e-12	4.000000e-01	1.000000e-01	2.303051e+00	1.449898e+00	2.733250e+00
3.520000e+00	2.313526e+00	2.023022e+00	1.475835e+00	8.490542e-12	4.000000e-01	1.000000e-01	2.283825e+00	1.454653e+00	2.718387e+00
3.530000e+00	2.297314e+00	2.017019e+00	1.464275e+00	8.874457e-12	4.000000e-01	1.000000e-01	2.263836e+00	1.460066e+00	2.704006e+00
3.540000e+00	2.281199e+00	2.011006e+00	1.452791e+00	9.274359e-12	4.000000e-01	1.000000e-01	2.243117e+00	1.466132e+00	2.690104e+00
3.550000e+00	2.265193e+00	2.004991e+00	1.441391e+00	9.688916e-12	4.000000e-01	1.000000e-01	2.221702e+00	1.472842e+00	2.676671e+00
3.560000e+00	2.249311e+00	1.998979e+00	1.430086e+00	1.011746e-11	4.000000e-01	1.000000e-01	2.199631e+00	1.480187e+00	2.663693e+00
3.570000e+00	2.233566e+00	1.992979e+00	1.418885e+00	1.055844e-11	4.000000e-01	1.000000e-01	2.176946e+00	1.488155e+00	2.651152e+00
3.580000e+00	2.217974e+00	1.986997e+00	1.407798e+00	1.100875e-11	4.000000e-01	1.000000e-01	2.153693e+00	1.496730e+00	2.639028e+00
3.590000e+00	2.202549e+00	1.981042e+00	1.396836e+00	1.146594e-11	4.000000e-01	1.000000e-01	2.129918e+00	1.505895e+00	2.627296e+00
3.600000e+00	2.187306e+00	1.975120e+00	1.386009e+00	1.192735e-11	4.000000e-01	1.000000e-01	2.105672e+00	1.515631e+00	2.615929e+00
3.610000e+00	2.172262e+00	1.969239e+00	1.375328e+00	1.238853e-11	4.000000e-01	1.000000e-01	2.081005e+00	1.525917e+00	2.604900e+00
3.620000e+00	2.157431e+00	1.963408e+00	1.364804e+00	1.284439e-11	4.000000e-01	1.000000e-01	2.055970e+00	1.536728e+00	2.594180e+00
3.630000e+00	2.142831e+00	1.957636e+00	1.354448e+00	1.329004e-11	4.000000e-01	1.000000e-01	2.030623e+00	1.548040e+00	2.583740e+00
3.640000e+00	2.128478e+00	1.951930e+00	1.344272e+00	1.371991e-11	4.000000e-01	1.000000e-01	2.005019e+00	1.559827e+00	2.573556e+00
3.650000e+00	2.114389e+00	1.946299e+00	1.334287e+00	1.412626e-11	4.000000e-01	1.000000e-01	1.979215e+00	1.572059e+00	2.563602e+00
3.660000e+00	2.100581e+00	1.940753e+00	1.324506e+00	1.450196e-11	4.000000e-01	1.000000e-01	1.953269e+00	1.584708e+00	2.553860e+00
3.670000e+00	2.087072e+00	1.935300e+00	1.314941e+00	1.483946e-11	4.000000e-01	1.000000e-01	1.927238e+00	1.597742e+00	2.544313e+00
3.680000e+00	2.073878e+00	1.929950e+00	1.305603e+00	1.512945e-11	4.000000e-01	1.000000e-01	1.901181e+00	1.611129e+00	2.534951e+00
3.690000e+00	2.061019e+00	1.924712e+00	1.296505e+00	1.536282e-11	4.000000e-01	1.000000e-01	1.875157e+00	1.624836e+00	2.525767e+00
3.700000e+00	2.048512e+00	1.919594e+00	1.287659e+00	1.553024e-11	4.000000e-01	1.000000e-01	1.849225e+00	1.638829e+00	2.516760e+00
3.710000e+00	2.036374e+00	1.914608e+00	1.279078e+00	1.562239e-11	4.000000e-01	1.000000e-01	1.823444e+00	1.653071e+00	2.507933e+00
3.720000e+00	2.024625e+00	1.909762e+00	1.270774e+00	1.563016e-11	4.000000e-01	1.000000e-01	1.797871e+00	1.667529e+00	2.499295e+00
3.730000e+00	2.013281e+00	1.905065e+00	1.262759e+00	1.554468e-11	4.000000e-01	1.000000e-01	1.772565e+00	1.682164e+00	2.490857e+00
3.740000e+00	2.002361e+00	1.900527e+00	1.255047e+00	1.535949e-11	4.000000e-01	1.000000e-01	1.747582e+00	1.696941e+00	2.482636e+00
3.750000e+00	1.991883e+00	1.896159e+00	1.247648e+00	1.506617e-11	4.000000e-01	1.000000e-01	1.722978e+00	1.711821e+00	2.474649e+00
3.760000e+00	1.981865e+00	1.891968e+00	1.240576e+00	1.466227e-11	4.000000e-01	1.000000e-01	1.698809e+00	1.726768e+00	2.466916e+00
3.770000e+00	1.972322e+00	1.887964e+00	1.233842e+00	1.414424e-11	4.000000e-01	1.000000e-01	1.675128e+00	1.741744e+00	2.459461e+00
3.780000e+00	1.963274e+00	1.884156e+00	1.227459e+00	1.351230e-11	4.000000e-01	1.000000e-01	1.651987e+00	1.756712e+00	2.452307e+00
3.790000e+00	1.954735e+00	1.880553e+00	1.221436e+00	1.277090e-11	4.000000e-01	1.000000e-01	1.629437e+00	1.771633e+00	2.445477e+00
3.800000e+00	1.946722e+00	1.877164e+00	1.215785e+00	1.192602e-11	4.000000e-01	1.000000e-01	1.607525e+00	1.786472e+00	2.438996e+00
3.810000e+00	1.939250e+00	1.873996e+00	1.210517e+00	1.098721e-11	4.000000e-01	1.000000e-01	1.586300e+00	1.801191e+00	2.432888e+00
3.820000e+00	1.932334e+00	1.871057e+00	1.205642e+00	9.969803e-12	4.000000e-01	1.000000e-01	1.565805e+00	1.815754e+00	2.427175e+00
3.830000e+00	1.925987e+00	1.868355e+00	1.201169e+00	-2.220446e-16	4.000000e-01	1.000000e-01	1.546083e+00	1.830125e+00	2.421882e+00
3.840000e+00	1.920223e+00	1.865896e+00	1.197107e+00	-2.220446e-16	4.000000e-01	1.000000e-01	1.527174e+00	1.844270e+00	2.417029e+00
3.850000e+00	1.915053e+00	1.863688e+00	1.193465e+00	4.440892e-16	4.000000e-01	1.000000e-01	1.509115e+00	1.858154e+00	2.412637e+00
3.860000e+00	1.910488e+00	1.861735e+00	1.190249e+00	-2.220446e-16	4.000000e-01	1.000000e-01	1.491942e+00	1.871745e+00	2.408726e+00
3.870000e+00	1.906538e+00	1.860043e+00	1.187466e+00	-4.440892e-16	4.000000e-01	1.000000e-01	1.475688e+00	1.885009e+00	2.405313e+00
3.880000e+00	1.903211e+00	1.858616e+00	1.185123e+00	0.000000e+00	4.000000e-01	1.000000e-01	1.460381e+00	1.897915e+00	2.402415e+00
3.890000e+00	1.900514e+00	1.857459e+00	1.183224e+00	0.000000e+00	4.000000e-01	1.000000e-01	1.446049e+00	1.910433e+00	2.400047e+00
3.900000e+00	1.898454e+00	1.856574e+00	1.181773e+00	0.000000e+00	4.000000e-01	1.000000e-01	1.432719e+00	1.922533e+00	2.398222e+00
3.910000e+00	1.897036e+00	1.855964e+00	1.180774e+00	2.220446e-16	4.000000e-01	1.000000e-01	1.420410e+00	1.934186e+00	2.396954e+00
3.920000e+00	1.896261e+00	1.855632e+00	1.180229e+00	-2.220446e-16	4.000000e-01	1.000000e-01	1.409144e+00	1.945366e+00	2.396252e+00
3.930000e+00	1.896132e+00	1.855576e+00	1.180138e+00	1.396661e-13	4.000000e-01	1.000000e-01	1.398938e+00	1.956045e+00	2.396125e+00
3.940000e+00	1.896650e+00	1.855799e+00	1.180503e+00	3.996803e-15	4.000000e-01	1.000000e-01	1.389807e+00	1.966199e+00	2.396582e+00
3.950000e+00	1.897813e+00	1.856298e+00	1.181321e+00	6.261658e-14	4.000000e-01	1.000000e-01	1.381764e+00	1.975803e+00	2.397629e+00
3.960000e+00	1.899618e+00	1.857074e+00	1.182593e+00	3.137490e-13	4.000000e-01	1.000000e-01	1.374819e+00	1.984833e+00	2.399270e+00
3.970000e+00	1.902061e+00	1.858123e+00	1.184313e+00	7.505108e-13	4.000000e-01	1.000000e-01	1.368982e+00	1.993269e+00	2.401510e+00
3.980000e+00	1.905138e+00	1.859442e+00	1.186480e+00	1.358469e-12	4.000000e-01	1.000000e-01	1.364259e+00	2.001088e+00	2.404350e+00
3.990000e+00	1.908841e+00	1.861029e+00	1.189089e+00	2.121414e-12	4.000000e-01	1.000000e-01	1.360656e+00	2.008271e+00	2.407792e+00
4.000000e+00	1.913162e+00	1.862879e+00	1.192133e+00	3.014922e-12	4.000000e-01	1.000000e-01	1.358176e+00	2.014799e+00	2.411834e+00
4.010000e+00	1.918093e+00	1.864987e+00	1.195606e+00	4.014122e-12	4.000000e-01	1.000000e-01	1.356822e+00	2.020653e+00	2.416475e+00
4.020000e+00	1.923622e+00	1.867346e+00	1.199502e+00	5.092149e-12	4.000000e-01	1.000000e-01	1.356593e+00	2.025818e+00	2.421711e+00
4.030000e+00	1.929738e+00	1.869952e+00	1.203813e+00	6.220580e-12	4.000000e-01	1.000000e-01	1.357491e+00	2.030277e+00	2.427539e+00
4.040000e+00	1.936429e+00	1.872798e+00	1.208529e+00	7.370549e-12	4.000000e-01	1.000000e-01	1.359513e+00	2.034016e+00	2.433952e+00
4.050000e+00	1.943681e+00	1.875875e+00	1.213641e+00	8.515189e-12	4.000000e-01	1.000000e-01	1.362657e+00	2.037022e+00	2.440942e+00
4.060000e+00	1.951481e+00	1.879178e+00	1.219141e+00	9.628076e-12	4.000000e-01	1.000000e-01	1.366918e+00	2.039283e+00	2.448502e+00
4.070000e+00	1.959812e+00	1.882697e+00	1.225017e+00	1.068901e-11	4.000000e-01	1.000000e-01	1.372294e+00	2.040789e+00	2.456620e+00
4.080000e+00	1.968660e+00	1.886424e+00	1.231258e+00	1.167577e-11	4.000000e-01	1.000000e-01	1.378777e+00	2.041530e+00	2.465286e+00
4.090000e+00	1.978007e+00	1.890351e+00	1.237854e+00	1.257550e-11	4.000000e-01	1.000000e-01	1.386362e+00	2.041498e+00	2.474487e+00
4.100000e+00	1.987838e+00	1.894468e+00	1.244793e+00	1.337486e-11	4.000000e-01	1.000000e-01	1.395041e+00	2.040689e+00	2.484209e+00
4.110000e+00	1.998135e+00	1.898767e+00	1.252063e+00	1.406475e-11	4.000000e-01	1.000000e-01	1.404806e+00	2.039098e+00	2.494436e+00
4.120000e+00	2.008881e+00	1.903239e+00	1.259651e+00	1.464207e-11	4.000000e-01	1.000000e-01	1.415647e+00	2.036721e+00	2.505153e+00
4.130000e+00	2.020058e+00	1.907873e+00	1.267547e+00	1.510392e-11	4.000000e-01	1.000000e-01	1.427555e+00	2.033560e+00	2.516342e+00
4.140000e+00	2.031648e+00	1.912661e+00	1.275737e+00	1.545142e-11	4.000000e-01	1.000000e-01	1.440517e+00	2.029615e+00	2.527984e+00
4.150000e+00	2.043634e+00	1.917593e+00	1.284210e+00	1.568812e-11	4.000000e-01	1.000000e-01	1.454520e+00	2.024890e+00	2.540060e+00
4.160000e+00	2.055996e+00	1.922659e+00	1.292952e+00	1.581979e-11	4.000000e-01	1.000000e-01	1.469550e+00	2.019391e+00	2.552551e+00
4.170000e+00	2.068717e+00	1.927850e+00	1.301951e+00	1.585421e-11	4.000000e-01	1.000000e-01	1.485592e+00	2.013126e+00	2.565435e+00
4.180000e+00	2.081780e+00	1.933157e+00	1.311195e+00	1.579892e-11	4.000000e-01	1.000000e-01	1.502628e+00	2.006105e+00	2.578692e+00
4.190000e+00	2.095165e+00	1.938570e+00	1.320671e+00	1.566325e-11	4.000000e-01	1.000000e-01	1.520638e+00	1.998342e+00	2.592300e+00
4.200000e+00	2.108857e+00	1.944081e+00	1.330368e+00	1.545564e-11	4.000000e-01	1.000000e-01	1.539603e+00	1.989851e+00	2.606237e+00
4.210000e+00	2.122836e+00	1.949679e+00	1.340273e+00	1.518696e-11	4.000000e-01	1.000000e-01	1.559498e+00	1.980651e+00	2.620481e+00
4.220000e+00	2.137086e+00	1.955355e+00	1.350374e+00	1.486655e-11	4.000000e-01	1.000000e-01	1.580300e+00	1.970762e+00	2.635008e+00
4.230000e+00	2.151590e+00	1.961103e+00	1.360659e+00	1.450151e-11	4.000000e-01	1.000000e-01	1.601981e+00	1.960207e+00	2.649798e+00
4.240000e+00	2.166330e+00	1.966911e+00	1.371118e+00	1.410316e-11	4.000000e-01	1.000000e-01	1.624512e+00	1.949010e+00	2.664826e+00
4.250000e+00	2.181291e+00	1.972773e+00	1.381738e+00	1.367750e-11	4.000000e-01	1.000000e-01	1.647862e+00	1.937200e+00	2.680070e+00
4.260000e+00	2.196457e+00	1.978679e+00	1.392508e+00	1.323186e-11	4.000000e-01	1.000000e-01	1.671997e+00	1.924807e+00	2.695508e+00
4.270000e+00	2.211811e+00	1.984622e+00	1.403418e+00	1.277289e-11	4.000000e-01	1.000000e-01	1.696882e+00	1.911862e+00	2.711115e+00
4.280000e+00	2.227339e+00	1.990595e+00	1.414457e+00	1.230749e-11	4.000000e-01	1.000000e-01	1.722479e+00	1.898400e+00	2.726870e+00
4.290000e+00	2.243025e+00	1.996588e+00	1.425613e+00	1.183875e-11	4.000000e-01	1.000000e-01	1.748747e+00	1.884458e+00	2.742748e+00
4.300000e+00	2.258854e+00	2.002596e+00	1.436878e+00	1.137268e-11	4.000000e-01	1.000000e-01	1.775645e+00	1.870073e+00	2.758726e+00
4.310000e+00	2.274812e+00	2.008611e+00	1.448241e+00	1.091216e-11	4.000000e-01	1.000000e-01	1.803127e+00	1.855285e+00	2.774780e+00
4.320000e+00	2.290885e+00	2.014625e+00	1.459693e+00	1.046008e-11	4.000000e-01	1.000000e-01	1.831149e+00	1.840135e+00	2.790885e+00
4.330000e+00	2.307060e+00	2.020633e+00	1.471224e+00	1.001954e-11	4.000000e-01	1.000000e-01	1.859661e+00	1.824666e+00	2.807019e+00
4.340000e+00	2.323324e+00	2.026628e+00	1.482824e+00	9.592105e-12	4.000000e-01	1.000000e-01	1.888615e+00	1.808922e+00	2.823154e+00
4.350000e+00	2.339663e+00	2.032603e+00	1.494485e+00	9.179546e-12	4.000000e-01	1.000000e-01	1.917959e+00	1.792946e+00	2.839267e+00
4.360000e+00	2.356064e+00	2.038553e+00	1.506199e+00	8.782752e-12	4.000000e-01	1.000000e-01	1.947640e+00	1.776784e+00	2.855331e+00
4.370000e+00	2.372517e+00	2.044472e+00	1.517956e+00	8.401946e-12	4.000000e-01	1.000000e-01	1.977606e+00	1.760481e+00	2.871321e+00
4.380000e+00	2.389009e+00	2.050354e+00	1.529748e+00	8.039125e-12	4.000000e-01	1.000000e-01	2.007801e+00	1.744083e+00	2.887210e+00
4.390000e+00	2.405528e+00	2.056195e+00	1.541569e+00	7.693401e-12	4.000000e-01	1.000000e-01	2.038170e+00	1.727634e+00	2.902973e+00
4.400000e+00	2.422064e+00	2.061987e+00	1.553409e+00	7.365220e-12	4.000000e-01	1.000000e-01	2.068658e+00	1.711180e+00	2.918584e+00
4.410000e+00	2.438606e+00	2.067728e+00	1.565261e+00	7.053691e-12	4.000000e-01	1.000000e-01	2.099207e+00	1.694765e+00	2.934019e+00
4.420000e+00	2.455144e+00	2.073412e+00	1.577118e+00	6.759704e-12	4.000000e-01	1.000000e-01	2.129763e+00	1.678434e+00	2.949254e+00
4.430000e+00	2.471667e+00	2.079035e+00	1.588974e+00	6.482370e-12	4.000000e-01	1.000000e-01	2.160268e+00	1.662229e+00	2.964267e+00
4.440000e+00	2.488165e+00	2.084593e+00	1.600820e+00	6.220358e-12	4.000000e-01	1.000000e-01	2.190666e+00	1.646191e+00	2.979040e+00
4.450000e+00	2.504631e+00	2.090081e+00	1.612651e+00	5.975220e-12	4.000000e-01	1.000000e-01	2.220903e+00	1.630361e+00	2.993558e+00
4.460000e+00	2.521053e+00	2.095495e+00	1.624461e+00	5.744516e-12	4.000000e-01	1.000000e-01	2.250923e+00	1.614777e+00	3.007809e+00
4.470000e+00	2.537424e+00	2.100832e+00	1.636242e+00	5.528689e-12	4.000000e-01	1.000000e-01	2.280673e+00	1.599478e+00	3.021786e+00
4.480000e+00	2.553736e+00	2.106089e+00	1.647989e+00	0.000000e+00	4.000000e-01	1.000000e-01	2.310100e+00	1.584497e+00	3.035490e+00
4.490000e+00	2.569979e+00	2.111262e+00	1.659696e+00	-2.220446e-16	4.000000e-01	1.000000e-01	2.339151e+00	1.569868e+00	3.048924e+00
4.500000e+00	2.586146e+00	2.116348e+00	1.671358e+00	-2.220446e-16	4.000000e-01	1.000000e-01	2.367777e+00	1.555623e+00	3.062101e+00
4.510000e+00	2.602229e+00	2.121344e+00	1.682969e+00	4.440892e-16	4.000000e-01	1.000000e-01	2.395929e+00	1.541791e+00	3.075037e+00
4.520000e+00	2.618221e+00	2.126247e+00	1.694524e+00	2.220446e-16	4.000000e-01	1.000000e-01	2.423559e+00	1.528399e+00	3.087756e+00
4.530000e+00	2.634116e+00	2.131055e+00	1.706018e+00	2.220446e-16	4.000000e-01	1.000000e-01	2.450622e+00	1.515471e+00	3.100286e+00
4.540000e+00	2.649905e+00	2.135765e+00	1.717446e+00	0.000000e+00	4.000000e-01	1.000000e-01	2.477074e+00	1.503029e+00	3.112661e+00
4.550000e+00	2.665583e+00	2.140376e+00	1.728803e+00	-6.661338e-16	4.000000e-01	1.000000e-01	2.502874e+00	1.491095e+00	3.124915e+00
4.560000e+00	2.681144e+00	2.144884e+00	1.740085e+00	4.440892e-16	4.000000e-01	1.000000e-01	2.527981e+00	1.479684e+00	3.137087e+00
4.570000e+00	2.696580e+00	2.149289e+00	1.751287e+00	0.000000e+00	4.000000e-01	1.000000e-01	2.552357e+00	1.468813e+00	3.149214e+00
4.580000e+00	2.711887e+00	2.153588e+00	1.762405e+00	-2.220446e-16	4.000000e-01	1.000000e-01	2.575969e+00	1.458494e+00	3.161333e+00
4.590000e+00	2.727059e+00	2.157779e+00	1.773436e+00	-2.220446e-16	4.000000e-01	1.000000e-01	2.598781e+00	1.448737e+00	3.173480e+00
4.600000e+00	2.742091e+00	2.161862e+00	1.784375e+00	0.000000e+00	4.000000e-01	1.000000e-01	2.620764e+00	1.439550e+00	3.185686e+00
4.610000e+00	2.756977e+00	2.165835e+00	1.795219e+00	-6.661338e-16	4.000000e-01	1.000000e-01	2.641889e+00	1.430939e+00	3.197980e+00
4.620000e+00	2.771713e+00	2.169697e+00	1.805964e+00	0.000000e+00	4.000000e-01	1.000000e-01	2.662132e+00	1.422906e+00	3.210385e+00
4.630000e+00	2.786294e+00	2.173447e+00	1.816606e+00	4.440892e-16	4.000000e-01	1.000000e-01	2.681469e+00	1.415452e+00	3.222920e+00
4.640000e+00	2.800715e+00	2.177084e+00	1.827143e+00	0.000000e+00	4.000000e-01	1.000000e-01	2.699880e+00	1.408575e+00	3.235601e+00
4.650000e+00	2.814973e+00	2.180607e+00	1.837571e+00	2.220446e-16	4.000000e-01	1.000000e-01	2.717350e+00	1.402272e+00	3.248435e+00
4.660000e+00	2.829063e+00	2.184017e+00	1.847887e+00	-2.220446e-16	4.000000e-01	1.000000e-01	2.733865e+00	1.396536e+00	3.261430e+00
4.670000e+00	2.842981e+00	2.187311e+00	1.858088e+00	4.440892e-16	4.000000e-01	1.000000e-01	2.749415e+00	1.391359e+00	3.274585e+00
4.680000e+00	2.856725e+00	2.190491e+00	1.868173e+00	3.230749e-12	4.000000e-01	1.000000e-01	2.763992e+00	1.386731e+00	3.287899e+00
4.690000e+00	2.870291e+00	2.193556e+00	1.878137e+00	3.187228e-12	4.000000e-01	1.000000e-01	2.777594e+00	1.382640e+00	3.301366e+00
4.700000e+00	2.883675e+00	2.196505e+00	1.887979e+00	3.145706e-12	4.000000e-01	1.000000e-01	2.790221e+00	1.379072e+00	3.314978e+00
4.710000e+00	2.896874e+00	2.199340e+00	1.897697e+00	3.108402e-12	4.000000e-01	1.000000e-01	2.801877e+00	1.376012e+00	3.328726e+00
4.720000e+00	2.909887e+00	2.202060e+00	1.907288e+00	3.073097e-12	4.000000e-01	1.000000e-01	2.812569e+00	1.373444e+00	3.342597e+00
4.730000e+00	2.922709e+00	2.204665e+00	1.916750e+00	3.039569e-12	4.000000e-01	1.000000e-01	2.822307e+00	1.371350e+00	3.356579e+00
4.740000e+00	2.935339e+00	2.207157e+00	1.926082e+00	3.009148e-12	4.000000e-01	1.000000e-01	2.831105e+00	1.369712e+00	3.370656e+00
4.750000e+00	2.947775e+00	2.209535e+00	1.935281e+00	2.980505e-12	4.000000e-01	1.000000e-01	2.838979e+00	1.368511e+00	3.384813e+00
4.760000e+00	2.960015e+00	2.211801e+00	1.944346e+00	2.953193e-12	4.000000e-01	1.000000e-01	2.845948e+00	1.367729e+00	3.399035e+00
4.770000e+00	2.972056e+00	2.213955e+00	1.953275e+00	2.927214e-12	4.000000e-01	1.000000e-01	2.852034e+00	1.367346e+00	3.413303e+00
4.780000e+00	2.983898e+00	2.215998e+00	1.962067e+00	2.902789e-12	4.000000e-01	1.000000e-01	2.857258e+00	1.367343e+00	3.427599e+00
4.790000e+00	2.995538e+00	2.217931e+00	1.970721e+00	2.879474e-12	4.000000e-01	1.000000e-01	2.861647e+00	1.367702e+00	3.441903e+00
4.800000e+00	3.006975e+00	2.219756e+00	1.979235e+00	2.857714e-12	4.000000e-01	1.000000e-01	2.865226e+00	1.368404e+00	3.456195e+00
4.810000e+00	3.018208e+00	2.221474e+00	1.987609e+00	2.835954e-12	4.000000e-01	1.000000e-01	2.868023e+00	1.369432e+00	3.470451e+00
4.820000e+00	3.029237e+00	2.223085e+00	1.995841e+00	2.814637e-12	4.000000e-01	1.000000e-01	2.870065e+00	1.370769e+00	3.484646e+00
4.830000e+00	3.040059e+00	2.224592e+00	2.003931e+00	2.793987e-12	4.000000e-01	1.000000e-01	2.871380e+00	1.372398e+00	3.498755e+00
4.840000e+00	3.050676e+00	2.225996e+00	2.011877e+00	2.773559e-12	4.000000e-01	1.000000e-01	2.871997e+00	1.374305e+00	3.512747e+00
4.850000e+00	3.061086e+00	2.227298e+00	2.019680e+00	2.753575e-12	4.000000e-01	1.000000e-01	2.871945e+00	1.376473e+00	3.526593e+00
4.860000e+00	3.071288e+00	2.228502e+00	2.027339e+00	2.732925e-12	4.000000e-01	1.000000e-01	2.871253e+00	1.378891e+00	3.540259e+00
4.870000e+00	3.081283e+00	2.229607e+00	2.034852e+00	2.712497e-12	4.000000e-01	1.000000e-01	2.869948e+00	1.381543e+00	3.553709e+00
4.880000e+00	3.091071e+00	2.230617e+00	2.042221e+00	2.691625e-12	4.000000e-01	1.000000e-01	2.868058e+00	1.384418e+00	3.566906e+00
4.890000e+00	3.100652e+00	2.231533e+00	2.049444e+00	2.669864e-12	4.000000e-01	1.000000e-01	2.865613e+00	1.387504e+00	3.579813e+00
4.900000e+00	3.110025e+00	2.232357e+00	2.056522e+00	2.648548e-12	4.000000e-01	1.000000e-01	2.862640e+00	1.390788e+00	3.592390e+00
4.910000e+00	3.119192e+00	2.233091e+00	2.063455e+00	2.625677e-12	4.000000e-01	1.000000e-01	2.859166e+00	1.394259e+00	3.604598e+00
4.920000e+00	3.128152e+00	2.233739e+00	2.070242e+00	2.602141e-12	4.000000e-01	1.000000e-01	2.855220e+00	1.397907e+00	3.616399e+00
4.930000e+00	3.136907e+00	2.234301e+00	2.076884e+00	2.577938e-12	4.000000e-01	1.000000e-01	2.850828e+00	1.401719e+00	3.627756e+00
4.940000e+00	3.145458e+00	2.234781e+00	2.083381e+00	2.552847e-12	4.000000e-01	1.000000e-01	2.846017e+00	1.405685e+00	3.638636e+00
4.950000e+00	3.153804e+00	2.235181e+00	2.089733e+00	2.526201e-12	4.000000e-01	1.000000e-01	2.840817e+00	1.409794e+00	3.649007e+00
4.960000e+00	3.161948e+00	2.235503e+00	2.095941e+00	2.498446e-12	4.000000e-01	1.000000e-01	2.835253e+00	1.414033e+00	3.658845e+00
4.970000e+00	3.169890e+00	2.235750e+00	2.102005e+00	2.469358e-12	4.000000e-01	1.000000e-01	2.829355e+00	1.418392e+00	3.668127e+00
4.980000e+00	3.177631e+00	2.235925e+00	2.107926e+00	2.438938e-12	4.000000e-01	1.000000e-01	2.823149e+00	1.422859e+00	3.676838e+00
4.990000e+00	3.185173e+00	2.236030e+00	2.113705e+00	2.406964e-12	4.000000e-01	1.000000e-01	2.816664e+00	1.427420e+00	3.684970e+00
5.000000e+00	3.192518e+00	2.236068e+00	2.119341e+00	2.373435e-12	4.000000e-01	1.000000e-01	2.809928e+00	1.432063e+00	3.692518e+00


