"DMS_Project"

"Time      "	".A1.Translational_Acceleration.Y"	".D1.Translational_Acceleration.Y"	".M1.Translational_Acceleration.Y"	".O1.Translational_Acceleration.Y"	".H7.Translational_Acceleration.Y"	".N5.Translational_Acceleration.Y"	".C2.Translational_Acceleration.Y"	".G2.Translational_Acceleration.Y"	".K3.Translational_Acceleration.Y"
3.650000e+00	3.291041e+00	2.661156e+00	2.131687e+00	-2.220446e-16	2.775558e-17	6.106227e-16	6.540704e+00	-7.758617e-02	5.838635e+00
3.660000e+00	3.342599e+00	2.735552e+00	2.160209e+00	-2.220446e-16	1.387779e-17	-1.665335e-16	6.739387e+00	-2.772378e-01	5.418284e+00
3.670000e+00	3.393681e+00	2.810189e+00	2.188329e+00	4.440892e-16	0.000000e+00	-5.551115e-17	6.905055e+00	-4.476214e-01	5.000894e+00
3.680000e+00	3.444233e+00	2.884943e+00	2.216026e+00	0.000000e+00	-3.469447e-18	-1.110223e-16	7.037040e+00	-5.878047e-01	4.596469e+00
3.690000e+00	3.494193e+00	2.959674e+00	2.243270e+00	-4.440892e-16	0.000000e+00	-5.551115e-17	7.134899e+00	-6.971007e-01	4.213926e+00
3.700000e+00	3.543489e+00	3.034224e+00	2.270031e+00	0.000000e+00	-6.938894e-18	3.330669e-16	7.198401e+00	-7.750574e-01	3.860636e+00
3.710000e+00	3.592040e+00	3.108417e+00	2.296273e+00	-4.440892e-16	-3.469447e-18	3.330669e-16	7.227521e+00	-8.214508e-01	3.542131e+00
3.720000e+00	3.639755e+00	3.182059e+00	2.321955e+00	-4.440892e-16	-3.469447e-18	-4.440892e-16	7.222434e+00	-8.362811e-01	3.261976e+00
3.730000e+00	3.686534e+00	3.254938e+00	2.347032e+00	-4.440892e-16	3.469447e-18	3.885781e-16	7.183518e+00	-8.197713e-01	3.021802e+00
3.740000e+00	3.732269e+00	3.326825e+00	2.371455e+00	0.000000e+00	-6.938894e-18	4.440892e-16	7.111343e+00	-7.723672e-01	2.821475e+00
3.750000e+00	3.776842e+00	3.397471e+00	2.395170e+00	-4.440892e-16	6.938894e-18	0.000000e+00	7.006679e+00	-6.947388e-01	2.659349e+00
3.760000e+00	3.820127e+00	3.466614e+00	2.418119e+00	4.440892e-16	6.938894e-18	2.220446e-16	6.870489e+00	-5.877809e-01	2.532574e+00
3.770000e+00	3.861991e+00	3.533977e+00	2.440241e+00	8.881784e-16	1.387779e-17	4.440892e-16	6.703928e+00	-4.526140e-01	2.437423e+00
3.780000e+00	3.902292e+00	3.599269e+00	2.461472e+00	4.440892e-16	0.000000e+00	0.000000e+00	6.508345e+00	-2.905832e-01	2.369598e+00
3.790000e+00	3.940886e+00	3.662191e+00	2.481745e+00	4.440892e-16	0.000000e+00	-4.440892e-16	6.285275e+00	-1.032557e-01	2.324510e+00
3.800000e+00	3.977623e+00	3.722436e+00	2.500990e+00	0.000000e+00	5.551115e-17	6.661338e-16	6.036434e+00	1.075839e-01	2.297504e+00
3.810000e+00	4.012351e+00	3.779692e+00	2.519136e+00	-4.440892e-16	5.551115e-17	1.110223e-16	5.763714e+00	3.399407e-01	2.284044e+00
3.820000e+00	4.044917e+00	3.833646e+00	2.536114e+00	-4.440892e-16	2.775558e-17	-2.220446e-16	5.469176e+00	5.916200e-01	2.279850e+00
3.830000e+00	4.075170e+00	3.883991e+00	2.551853e+00	0.000000e+00	1.665335e-16	-3.330669e-16	5.155036e+00	8.602392e-01	2.280983e+00
3.840000e+00	4.102962e+00	3.930426e+00	2.566285e+00	-4.440892e-16	1.665335e-16	-1.110223e-16	4.823657e+00	1.143244e+00	2.283914e+00
3.850000e+00	4.128152e+00	3.972662e+00	2.579343e+00	-4.440892e-16	1.110223e-16	-1.110223e-16	4.477532e+00	1.437928e+00	2.285546e+00
3.860000e+00	4.150606e+00	4.010428e+00	2.590965e+00	4.440892e-16	0.000000e+00	0.000000e+00	4.119272e+00	1.741450e+00	2.283230e+00
3.870000e+00	4.170199e+00	4.043472e+00	2.601093e+00	0.000000e+00	5.551115e-17	2.220446e-16	3.751590e+00	2.050860e+00	2.274765e+00
3.880000e+00	4.186821e+00	4.071568e+00	2.609675e+00	0.000000e+00	1.110223e-16	1.110223e-16	3.377280e+00	2.363125e+00	2.258385e+00
3.890000e+00	4.200375e+00	4.094521e+00	2.616667e+00	4.440892e-16	2.220446e-16	-2.220446e-16	2.999202e+00	2.675153e+00	2.232742e+00
3.900000e+00	4.210779e+00	4.112166e+00	2.622031e+00	0.000000e+00	1.110223e-16	0.000000e+00	2.620261e+00	2.983823e+00	2.196894e+00
3.910000e+00	4.217971e+00	4.124376e+00	2.625736e+00	0.000000e+00	1.110223e-16	3.330669e-16	2.243389e+00	3.286014e+00	2.150285e+00
3.920000e+00	4.221906e+00	4.131061e+00	2.627763e+00	-4.440892e-16	1.110223e-16	0.000000e+00	1.871519e+00	3.578631e+00	2.092726e+00
3.930000e+00	4.222560e+00	4.132173e+00	2.628100e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.507573e+00	3.858639e+00	2.024377e+00
3.940000e+00	4.219930e+00	4.127703e+00	2.626745e+00	4.440892e-16	0.000000e+00	-6.661338e-16	1.154430e+00	4.123087e+00	1.945729e+00
3.950000e+00	4.214030e+00	4.117684e+00	2.623706e+00	-4.440892e-16	1.110223e-16	3.330669e-16	8.149152e-01	4.369139e+00	1.857581e+00
3.960000e+00	4.204899e+00	4.102190e+00	2.619000e+00	0.000000e+00	2.220446e-16	1.110223e-16	4.917700e-01	4.594101e+00	1.761017e+00
3.970000e+00	4.192590e+00	4.081333e+00	2.612652e+00	0.000000e+00	-2.220446e-16	-1.110223e-16	1.876355e-01	4.795447e+00	1.657373e+00
3.980000e+00	4.177179e+00	4.055263e+00	2.604698e+00	4.440892e-16	-1.110223e-16	-1.110223e-16	-9.497053e-02	4.970842e+00	1.548205e+00
3.990000e+00	4.158757e+00	4.024164e+00	2.595179e+00	-4.440892e-16	2.220446e-16	-2.220446e-16	-3.536743e-01	5.118165e+00	1.435245e+00
4.000000e+00	4.137427e+00	3.988249e+00	2.584146e+00	4.440892e-16	0.000000e+00	-4.440892e-16	-5.862670e-01	5.235532e+00	1.320349e+00
4.010000e+00	4.113311e+00	3.947762e+00	2.571652e+00	4.440892e-16	0.000000e+00	-1.110223e-16	-7.907244e-01	5.321315e+00	1.205442e+00
4.020000e+00	4.086538e+00	3.902965e+00	2.557760e+00	4.440892e-16	0.000000e+00	8.881784e-16	-9.652270e-01	5.374158e+00	1.092454e+00
4.030000e+00	4.057248e+00	3.854141e+00	2.542533e+00	0.000000e+00	3.330669e-16	-6.661338e-16	-1.108178e+00	5.392990e+00	9.832528e-01
4.040000e+00	4.025585e+00	3.801587e+00	2.526040e+00	0.000000e+00	0.000000e+00	3.330669e-16	-1.218222e+00	5.377045e+00	8.795730e-01
4.050000e+00	3.991699e+00	3.745609e+00	2.508351e+00	0.000000e+00	-1.110223e-16	5.551115e-16	-1.294260e+00	5.325864e+00	7.829521e-01
4.060000e+00	3.955744e+00	3.686517e+00	2.489534e+00	0.000000e+00	4.440892e-16	3.330669e-16	-1.335465e+00	5.239307e+00	6.946676e-01
4.070000e+00	3.917872e+00	3.624624e+00	2.469663e+00	0.000000e+00	2.220446e-16	-1.110223e-16	-1.341293e+00	5.117558e+00	6.156860e-01
4.080000e+00	3.878232e+00	3.560238e+00	2.448805e+00	4.440892e-16	1.110223e-16	-1.110223e-16	-1.311498e+00	4.961124e+00	5.466245e-01
4.090000e+00	3.836974e+00	3.493664e+00	2.427030e+00	-4.440892e-16	-2.220446e-16	3.330669e-16	-1.246133e+00	4.770839e+00	4.877282e-01
4.100000e+00	3.794238e+00	3.425196e+00	2.404402e+00	0.000000e+00	0.000000e+00	2.220446e-16	-1.145564e+00	4.547853e+00	4.388646e-01
4.110000e+00	3.750163e+00	3.355116e+00	2.380985e+00	-4.440892e-16	0.000000e+00	-6.661338e-16	-1.010464e+00	4.293629e+00	3.995360e-01
4.120000e+00	3.704876e+00	3.283693e+00	2.356838e+00	-4.440892e-16	2.220446e-16	2.220446e-16	-8.418181e-01	4.009930e+00	3.689079e-01
4.130000e+00	3.658499e+00	3.211181e+00	2.332015e+00	0.000000e+00	-2.220446e-16	5.551115e-16	-6.409164e-01	3.698801e+00	3.458515e-01
4.140000e+00	3.611144e+00	3.137816e+00	2.306568e+00	0.000000e+00	0.000000e+00	5.551115e-17	-4.093470e-01	3.362558e+00	3.289970e-01
4.150000e+00	3.562915e+00	3.063818e+00	2.280544e+00	4.440892e-16	0.000000e+00	-4.440892e-16	-1.489846e-01	3.003759e+00	3.167945e-01
4.160000e+00	3.513905e+00	2.989388e+00	2.253985e+00	0.000000e+00	1.110223e-16	-4.440892e-16	1.380245e-01	2.625185e+00	3.075773e-01
4.170000e+00	3.464200e+00	2.914709e+00	2.226929e+00	-4.440892e-16	2.220446e-16	-1.665335e-16	4.492800e-01	2.229809e+00	2.996259e-01
4.180000e+00	3.413876e+00	2.839946e+00	2.199409e+00	0.000000e+00	0.000000e+00	-2.220446e-16	7.821496e-01	1.820768e+00	2.912284e-01
4.190000e+00	3.362998e+00	2.765247e+00	2.171455e+00	0.000000e+00	1.110223e-16	2.775558e-16	1.133793e+00	1.401330e+00	2.807362e-01
4.200000e+00	3.311624e+00	2.690742e+00	2.143090e+00	-2.220446e-16	2.220446e-16	-6.106227e-16	1.501188e+00	9.748622e-01	2.666134e-01
4.210000e+00	3.259803e+00	2.616544e+00	2.114337e+00	2.220446e-16	1.110223e-16	1.665335e-16	1.881162e+00	5.447967e-01	2.474797e-01
4.220000e+00	3.207577e+00	2.542751e+00	2.085212e+00	-2.220446e-16	-2.220446e-16	-1.110223e-16	2.270418e+00	1.145938e-01	2.221481e-01
4.230000e+00	3.154981e+00	2.469448e+00	2.055730e+00	0.000000e+00	-1.110223e-16	-5.551115e-17	2.665574e+00	-3.122916e-01	1.896579e-01
4.240000e+00	3.102040e+00	2.396705e+00	2.025899e+00	2.220446e-16	5.551115e-17	-2.220446e-16	3.063187e+00	-7.324449e-01	1.493045e-01
4.250000e+00	3.048776e+00	2.324577e+00	1.995729e+00	-2.220446e-16	5.551115e-17	-5.551115e-17	3.459796e+00	-1.142524e+00	1.006692e-01
4.260000e+00	2.995204e+00	2.253112e+00	1.965223e+00	-2.220446e-16	0.000000e+00	-4.163336e-16	3.851947e+00	-1.539294e+00	4.364924e-02
4.270000e+00	2.941333e+00	2.182346e+00	1.934383e+00	0.000000e+00	-5.551115e-17	-1.110223e-16	4.236230e+00	-1.919652e+00	-2.150860e-02
4.280000e+00	2.887170e+00	2.112302e+00	1.903211e+00	-2.220446e-16	-5.551115e-17	-3.330669e-16	4.609307e+00	-2.280658e+00	-9.417014e-02
4.290000e+00	2.832714e+00	2.043001e+00	1.871704e+00	0.000000e+00	-5.551115e-17	1.110223e-16	4.967946e+00	-2.619560e+00	-1.732707e-01
4.300000e+00	2.777964e+00	1.974450e+00	1.839859e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.309044e+00	-2.933813e+00	-2.572665e-01
4.310000e+00	2.722914e+00	1.906655e+00	1.807670e+00	2.220446e-16	-5.551115e-17	-3.330669e-16	5.629657e+00	-3.221098e+00	-3.440817e-01
4.320000e+00	2.667554e+00	1.839612e+00	1.775133e+00	-2.220446e-16	-8.326673e-17	-5.551115e-17	5.927018e+00	-3.479335e+00	-4.310536e-01
4.330000e+00	2.611876e+00	1.773315e+00	1.742239e+00	0.000000e+00	-2.775558e-17	-5.551115e-17	6.198560e+00	-3.706698e+00	-5.148803e-01
4.340000e+00	2.555866e+00	1.707752e+00	1.708980e+00	2.220446e-16	2.775558e-17	-2.775558e-16	6.441930e+00	-3.901619e+00	-5.915785e-01
4.350000e+00	2.499511e+00	1.642908e+00	1.675350e+00	0.000000e+00	2.775558e-17	-1.665335e-16	6.655005e+00	-4.062790e+00	-6.564594e-01
4.360000e+00	2.442795e+00	1.578765e+00	1.641337e+00	0.000000e+00	-2.220446e-16	-1.110223e-16	6.835898e+00	-4.189168e+00	-7.041363e-01
4.370000e+00	2.385702e+00	1.515303e+00	1.606935e+00	0.000000e+00	5.551115e-17	-3.330669e-16	6.982970e+00	-4.279967e+00	-7.285777e-01
4.380000e+00	2.328217e+00	1.452501e+00	1.572132e+00	-2.220446e-16	-1.110223e-16	-2.220446e-16	7.094827e+00	-4.334654e+00	-7.232238e-01
4.390000e+00	2.270322e+00	1.390334e+00	1.536919e+00	0.000000e+00	-2.220446e-16	-1.110223e-16	7.170325e+00	-4.352939e+00	-6.811810e-01
4.400000e+00	2.212001e+00	1.328779e+00	1.501289e+00	0.000000e+00	-2.220446e-16	1.110223e-16	7.208562e+00	-4.334762e+00	-5.955093e-01
4.410000e+00	2.153237e+00	1.267810e+00	1.465230e+00	2.220446e-16	0.000000e+00	-2.220446e-16	7.208878e+00	-4.280282e+00	-4.596092e-01
4.420000e+00	2.094014e+00	1.207402e+00	1.428736e+00	0.000000e+00	-2.220446e-16	-3.330669e-16	7.170842e+00	-4.189856e+00	-2.677026e-01
4.430000e+00	2.034316e+00	1.147529e+00	1.391796e+00	2.220446e-16	0.000000e+00	-4.440892e-16	7.094246e+00	-4.064030e+00	-1.538843e-02
4.440000e+00	1.974128e+00	1.088167e+00	1.354405e+00	-2.220446e-16	1.110223e-16	-4.440892e-16	6.979091e+00	-3.903514e+00	2.997686e-01
4.450000e+00	1.913436e+00	1.029291e+00	1.316553e+00	-1.110223e-16	0.000000e+00	-1.110223e-16	6.825576e+00	-3.709171e+00	6.776748e-01
4.460000e+00	1.852226e+00	9.708772e-01	1.278235e+00	2.220446e-16	-2.220446e-16	-3.330669e-16	6.634087e+00	-3.481999e+00	1.115247e+00
4.470000e+00	1.790486e+00	9.129015e-01	1.239445e+00	-1.110223e-16	-1.110223e-16	-3.330669e-16	6.405186e+00	-3.223119e+00	1.606139e+00
4.480000e+00	1.728205e+00	8.553420e-01	1.200176e+00	1.110223e-16	1.110223e-16	-2.220446e-16	6.139599e+00	-2.933764e+00	2.140721e+00
4.490000e+00	1.665372e+00	7.981771e-01	1.160425e+00	-1.110223e-16	0.000000e+00	-4.440892e-16	5.838214e+00	-2.615270e+00	2.706375e+00
4.500000e+00	1.601978e+00	7.413867e-01	1.120187e+00	0.000000e+00	-1.110223e-16	-4.440892e-16	5.502075e+00	-2.269076e+00	3.288109e+00
4.510000e+00	1.538017e+00	6.849516e-01	1.079460e+00	0.000000e+00	1.110223e-16	-2.220446e-16	5.132385e+00	-1.896730e+00	3.869440e+00
4.520000e+00	1.473480e+00	6.288540e-01	1.038242e+00	0.000000e+00	5.551115e-17	-3.330669e-16	4.730511e+00	-1.499893e+00	4.433480e+00
4.530000e+00	1.408365e+00	5.730772e-01	9.965303e-01	-1.110223e-16	0.000000e+00	-1.110223e-16	4.298003e+00	-1.080364e+00	4.964076e+00
4.540000e+00	1.342666e+00	5.176059e-01	9.543253e-01	0.000000e+00	5.551115e-17	-2.220446e-16	3.836608e+00	-6.400964e-01	5.446893e+00
4.550000e+00	1.276382e+00	4.624262e-01	9.116274e-01	0.000000e+00	-5.551115e-17	-2.220446e-16	3.348306e+00	-1.812381e-01	5.870291e+00
4.560000e+00	1.209513e+00	4.075254e-01	8.684379e-01	-1.110223e-16	-2.775558e-17	0.000000e+00	2.835336e+00	2.938350e-01	6.225922e+00
4.570000e+00	1.142058e+00	3.528923e-01	8.247592e-01	0.000000e+00	-6.938894e-18	-3.330669e-16	2.300243e+00	7.824729e-01	6.509001e+00
4.580000e+00	1.074020e+00	2.985169e-01	7.805943e-01	-5.551115e-17	-2.775558e-17	-3.330669e-16	1.745917e+00	1.281705e+00	6.718250e+00
4.590000e+00	1.005404e+00	2.443904e-01	7.359476e-01	-5.551115e-17	1.110223e-16	-3.330669e-16	1.175642e+00	1.788193e+00	6.855588e+00
4.600000e+00	9.362139e-01	1.905057e-01	6.908240e-01	-5.551115e-17	1.665335e-16	-2.220446e-16	5.931342e-01	2.298193e+00	6.925612e+00
4.610000e+00	8.664566e-01	1.368567e-01	6.452297e-01	0.000000e+00	0.000000e+00	-1.110223e-16	2.571558e-03	2.807523e+00	6.934983e+00
4.620000e+00	7.961404e-01	8.343859e-02	5.991717e-01	0.000000e+00	1.110223e-16	-2.220446e-16	-5.913872e-01	3.311553e+00	6.891780e+00
4.630000e+00	7.252750e-01	3.024783e-02	5.526578e-01	0.000000e+00	2.220446e-16	-1.110223e-16	-1.183612e+00	3.805222e+00	6.804895e+00
4.640000e+00	6.538714e-01	-2.271790e-02	5.056969e-01	-2.775558e-17	4.440892e-16	-3.330669e-16	-1.768540e+00	4.283080e+00	6.683503e+00
4.650000e+00	5.819422e-01	-7.545978e-02	4.582989e-01	8.326673e-17	2.220446e-16	-2.220446e-16	-2.340246e+00	4.739375e+00	6.536634e+00
4.660000e+00	5.095013e-01	-1.279778e-01	4.104745e-01	-5.551115e-17	-2.220446e-16	-1.110223e-16	-2.892561e+00	5.168177e+00	6.372851e+00
4.670000e+00	4.365640e-01	-1.802710e-01	3.622353e-01	-1.387779e-17	0.000000e+00	-1.110223e-16	-3.419220e+00	5.563545e+00	6.200016e+00
4.680000e+00	3.631472e-01	-2.323373e-01	3.135938e-01	-1.387779e-17	4.440892e-16	-2.220446e-16	-3.914057e+00	5.919721e+00	6.025136e+00
4.690000e+00	2.892688e-01	-2.841734e-01	2.645635e-01	2.428613e-17	0.000000e+00	-3.330669e-16	-4.371219e+00	6.231362e+00	5.854271e+00
4.700000e+00	2.149484e-01	-3.357754e-01	2.151587e-01	-3.816392e-17	-2.220446e-16	-1.665335e-16	-4.785399e+00	6.493764e+00	5.692475e+00
4.710000e+00	1.402068e-01	-3.871382e-01	1.653946e-01	-1.387779e-17	2.220446e-16	-2.775558e-16	-5.152058e+00	6.703086e+00	5.543770e+00
4.720000e+00	6.506580e-02	-4.382559e-01	1.152874e-01	1.387779e-17	0.000000e+00	-1.110223e-16	-5.467628e+00	6.856540e+00	5.411131e+00
4.730000e+00	-1.045113e-02	-4.891218e-01	6.485371e-02	2.775558e-17	-4.440892e-16	-1.665335e-16	-5.729666e+00	6.952531e+00	5.296483e+00
4.740000e+00	-8.631953e-02	-5.397284e-01	1.411142e-02	0.000000e+00	2.220446e-16	-5.551115e-17	-5.936957e+00	6.990730e+00	5.200703e+00
4.750000e+00	-1.625137e-01	-5.900675e-01	-3.692099e-02	-5.551115e-17	-2.220446e-16	-5.551115e-17	-6.089532e+00	6.972074e+00	5.123630e+00
4.760000e+00	-2.390068e-01	-6.401300e-01	-8.822425e-02	0.000000e+00	2.220446e-16	-5.551115e-17	-6.188636e+00	6.898695e+00	5.064078e+00
4.770000e+00	-3.157708e-01	-6.899063e-01	-1.397783e-01	1.110223e-16	-2.220446e-16	0.000000e+00	-6.236606e+00	6.773780e+00	5.019862e+00
4.780000e+00	-3.927767e-01	-7.393863e-01	-1.915623e-01	5.551115e-17	0.000000e+00	-1.665335e-16	-6.236714e+00	6.601380e+00	4.987830e+00
4.790000e+00	-4.699943e-01	-7.885590e-01	-2.435547e-01	-5.551115e-17	-2.220446e-16	3.330669e-16	-6.192966e+00	6.386187e+00	4.963909e+00
4.800000e+00	-5.473926e-01	-8.374133e-01	-2.957334e-01	0.000000e+00	2.220446e-16	-1.665335e-16	-6.109878e+00	6.133297e+00	4.943168e+00
4.810000e+00	-6.249394e-01	-8.859372e-01	-3.480754e-01	5.551115e-17	4.440892e-16	-2.775558e-16	-5.992260e+00	5.847985e+00	4.919898e+00
4.820000e+00	-7.026018e-01	-9.341186e-01	-4.005572e-01	0.000000e+00	-2.220446e-16	0.000000e+00	-5.845017e+00	5.535492e+00	4.887712e+00
4.830000e+00	-7.803457e-01	-9.819449e-01	-4.531546e-01	1.110223e-16	2.220446e-16	-2.775558e-16	-5.672969e+00	5.200862e+00	4.839687e+00
4.840000e+00	-8.581365e-01	-1.029403e+00	-5.058429e-01	1.110223e-16	-2.220446e-16	0.000000e+00	-5.480716e+00	4.848802e+00	4.768532e+00
4.850000e+00	-9.359387e-01	-1.076480e+00	-5.585966e-01	-1.110223e-16	-1.665335e-16	-1.665335e-16	-5.272534e+00	4.483595e+00	4.666801e+00
4.860000e+00	-1.013716e+00	-1.123161e+00	-6.113900e-01	-1.110223e-16	-5.551115e-17	-1.110223e-16	-5.052309e+00	4.109046e+00	4.527158e+00
4.870000e+00	-1.091431e+00	-1.169434e+00	-6.641967e-01	1.110223e-16	-2.220446e-16	-2.775558e-17	-4.823508e+00	3.728460e+00	4.342680e+00
4.880000e+00	-1.169046e+00	-1.215285e+00	-7.169897e-01	0.000000e+00	-2.775558e-17	-3.885781e-16	-4.589164e+00	3.344658e+00	4.107209e+00
4.890000e+00	-1.246523e+00	-1.260698e+00	-7.697417e-01	0.000000e+00	-1.110223e-16	1.665335e-16	-4.351898e+00	2.959997e+00	3.815718e+00
4.900000e+00	-1.323824e+00	-1.305661e+00	-8.224250e-01	0.000000e+00	1.110223e-16	-2.775558e-17	-4.113942e+00	2.576417e+00	3.464693e+00
4.910000e+00	-1.400908e+00	-1.350158e+00	-8.750114e-01	0.000000e+00	1.110223e-16	-8.326673e-17	-3.877179e+00	2.195488e+00	3.052481e+00
4.920000e+00	-1.477735e+00	-1.394176e+00	-9.274724e-01	1.110223e-16	0.000000e+00	1.387779e-16	-3.643181e+00	1.818467e+00	2.579579e+00
4.930000e+00	-1.554266e+00	-1.437700e+00	-9.797791e-01	1.110223e-16	-1.110223e-16	2.220446e-16	-3.413258e+00	1.446344e+00	2.048825e+00
4.940000e+00	-1.630460e+00	-1.480716e+00	-1.031902e+00	0.000000e+00	-1.110223e-16	-1.110223e-16	-3.188495e+00	1.079899e+00	1.465457e+00
4.950000e+00	-1.706275e+00	-1.523209e+00	-1.083813e+00	2.220446e-16	1.110223e-16	1.942890e-16	-2.969787e+00	7.197398e-01	8.370111e-01
4.960000e+00	-1.781671e+00	-1.565166e+00	-1.135481e+00	-2.220446e-16	-3.330669e-16	-8.326673e-17	-2.757879e+00	3.663462e-01	1.730538e-01
4.970000e+00	-1.856605e+00	-1.606572e+00	-1.186876e+00	2.220446e-16	-4.440892e-16	8.326673e-17	-2.553389e+00	2.009984e-02	-5.152427e-01
4.980000e+00	-1.931036e+00	-1.647414e+00	-1.237969e+00	-2.220446e-16	-4.440892e-16	-5.273559e-16	-2.356833e+00	-3.186878e-01	-1.215660e+00
4.990000e+00	-2.004922e+00	-1.687678e+00	-1.288730e+00	0.000000e+00	0.000000e+00	1.110223e-16	-2.168643e+00	-6.497541e-01	-1.915574e+00
5.000000e+00	-2.078221e+00	-1.727350e+00	-1.339128e+00	0.000000e+00	2.220446e-16	5.551115e-17	-1.989178e+00	-9.728692e-01	-2.602627e+00


