"DMS_Project"

"Time      "	".A1.Translational_Velocity.X"	".D1.Translational_Velocity.X"	".M1.Translational_Velocity.X"	".O1.Translational_Velocity.X"	".H7.Translational_Velocity.X"	".N5.Translational_Velocity.X"	".C2.Translational_Velocity.X"	".G2.Translational_Velocity.X"	".K3.Translational_Velocity.X"
0.000000e+00	-1.306158e+00	-2.749807e-01	-9.624323e-01	0.000000e+00	1.387779e-17	3.330669e-16	-2.737007e+00	1.694640e+00	-1.306158e+00
1.000000e-02	-1.324810e+00	-2.864616e-01	-9.750504e-01	-1.110223e-16	2.775558e-17	1.110223e-16	-2.760685e+00	1.714670e+00	-1.344301e+00
2.000000e-02	-1.343180e+00	-2.979623e-01	-9.874486e-01	0.000000e+00	0.000000e+00	1.110223e-16	-2.779358e+00	1.730435e+00	-1.379869e+00
3.000000e-02	-1.361248e+00	-3.094701e-01	-9.996139e-01	-2.220446e-16	2.775558e-17	1.110223e-16	-2.792945e+00	1.741763e+00	-1.412804e+00
4.000000e-02	-1.378994e+00	-3.209722e-01	-1.011533e+00	0.000000e+00	2.775558e-17	1.110223e-16	-2.801392e+00	1.748504e+00	-1.443113e+00
5.000000e-02	-1.396399e+00	-3.324553e-01	-1.023192e+00	0.000000e+00	0.000000e+00	1.110223e-16	-2.804666e+00	1.750531e+00	-1.470856e+00
6.000000e-02	-1.413441e+00	-3.439062e-01	-1.034578e+00	0.000000e+00	5.551115e-17	2.220446e-16	-2.802758e+00	1.747738e+00	-1.496128e+00
7.000000e-02	-1.430100e+00	-3.553112e-01	-1.045676e+00	2.220446e-16	5.551115e-17	1.110223e-16	-2.795685e+00	1.740046e+00	-1.519045e+00
8.000000e-02	-1.446354e+00	-3.666564e-01	-1.056473e+00	0.000000e+00	0.000000e+00	2.220446e-16	-2.783486e+00	1.727399e+00	-1.539736e+00
9.000000e-02	-1.462184e+00	-3.779279e-01	-1.066953e+00	0.000000e+00	8.326673e-17	1.110223e-16	-2.766226e+00	1.709771e+00	-1.558331e+00
1.000000e-01	-1.477566e+00	-3.891114e-01	-1.077103e+00	1.110223e-16	2.775558e-17	0.000000e+00	-2.743994e+00	1.687159e+00	-1.574955e+00
1.100000e-01	-1.492478e+00	-4.001923e-01	-1.086908e+00	-1.110223e-16	2.775558e-17	3.330669e-16	-2.716902e+00	1.659588e+00	-1.589726e+00
1.200000e-01	-1.506898e+00	-4.111558e-01	-1.096352e+00	-1.110223e-16	0.000000e+00	2.220446e-16	-2.685084e+00	1.627111e+00	-1.602749e+00
1.300000e-01	-1.520804e+00	-4.219869e-01	-1.105421e+00	0.000000e+00	2.775558e-17	3.330669e-16	-2.648693e+00	1.589807e+00	-1.614120e+00
1.400000e-01	-1.534171e+00	-4.326704e-01	-1.114098e+00	0.000000e+00	2.775558e-17	1.110223e-16	-2.607904e+00	1.547781e+00	-1.623921e+00
1.500000e-01	-1.546976e+00	-4.431906e-01	-1.122367e+00	0.000000e+00	2.775558e-17	1.110223e-16	-2.562907e+00	1.501161e+00	-1.632223e+00
1.600000e-01	-1.559196e+00	-4.535318e-01	-1.130213e+00	1.110223e-16	-2.775558e-17	2.220446e-16	-2.513911e+00	1.450103e+00	-1.639088e+00
1.700000e-01	-1.570804e+00	-4.636779e-01	-1.137619e+00	-1.110223e-16	5.551115e-17	2.220446e-16	-2.461134e+00	1.394783e+00	-1.644570e+00
1.800000e-01	-1.581777e+00	-4.736126e-01	-1.144569e+00	0.000000e+00	2.775558e-17	2.220446e-16	-2.404808e+00	1.335399e+00	-1.648715e+00
1.900000e-01	-1.592089e+00	-4.833191e-01	-1.151044e+00	-1.110223e-16	5.551115e-17	0.000000e+00	-2.345175e+00	1.272168e+00	-1.651567e+00
2.000000e-01	-1.601713e+00	-4.927805e-01	-1.157028e+00	2.220446e-16	0.000000e+00	2.220446e-16	-2.282481e+00	1.205325e+00	-1.653165e+00
2.100000e-01	-1.610623e+00	-5.019795e-01	-1.162502e+00	0.000000e+00	2.775558e-17	3.330669e-16	-2.216979e+00	1.135120e+00	-1.653550e+00
2.200000e-01	-1.618792e+00	-5.108986e-01	-1.167448e+00	0.000000e+00	2.775558e-17	1.110223e-16	-2.148920e+00	1.061817e+00	-1.652763e+00
2.300000e-01	-1.626193e+00	-5.195200e-01	-1.171849e+00	-1.110223e-16	-2.775558e-17	2.220446e-16	-2.078560e+00	9.856923e-01	-1.650847e+00
2.400000e-01	-1.632796e+00	-5.278252e-01	-1.175684e+00	1.110223e-16	5.551115e-17	1.110223e-16	-2.006148e+00	9.070291e-01	-1.647852e+00
2.500000e-01	-1.638573e+00	-5.357959e-01	-1.178934e+00	-1.110223e-16	5.551115e-17	1.110223e-16	-1.931931e+00	8.261190e-01	-1.643830e+00
2.600000e-01	-1.643494e+00	-5.434131e-01	-1.181579e+00	0.000000e+00	5.551115e-17	1.110223e-16	-1.856148e+00	7.432577e-01	-1.638840e+00
2.700000e-01	-1.647529e+00	-5.506576e-01	-1.183600e+00	-1.110223e-16	0.000000e+00	2.220446e-16	-1.779033e+00	6.587440e-01	-1.632947e+00
2.800000e-01	-1.650648e+00	-5.575098e-01	-1.184975e+00	-2.220446e-16	2.775558e-17	2.220446e-16	-1.700807e+00	5.728769e-01	-1.626221e+00
2.900000e-01	-1.652819e+00	-5.639498e-01	-1.185683e+00	1.110223e-16	5.551115e-17	2.220446e-16	-1.621683e+00	4.859543e-01	-1.618736e+00
3.000000e-01	-1.654010e+00	-5.699573e-01	-1.185703e+00	0.000000e+00	5.551115e-17	1.110223e-16	-1.541861e+00	3.982712e-01	-1.610573e+00
3.100000e-01	-1.654188e+00	-5.755117e-01	-1.185012e+00	0.000000e+00	2.775558e-17	1.110223e-16	-1.461531e+00	3.101177e-01	-1.601812e+00
3.200000e-01	-1.653320e+00	-5.805921e-01	-1.183588e+00	-1.110223e-16	2.775558e-17	3.330669e-16	-1.380867e+00	2.217782e-01	-1.592535e+00
3.300000e-01	-1.651372e+00	-5.851771e-01	-1.181409e+00	0.000000e+00	0.000000e+00	2.220446e-16	-1.300034e+00	1.335298e-01	-1.582824e+00
3.400000e-01	-1.648310e+00	-5.892451e-01	-1.178450e+00	0.000000e+00	0.000000e+00	1.110223e-16	-1.219180e+00	4.564127e-02	-1.572755e+00
3.500000e-01	-1.644097e+00	-5.927744e-01	-1.174688e+00	0.000000e+00	2.775558e-17	0.000000e+00	-1.138444e+00	-4.162781e-02	-1.562402e+00
3.600000e-01	-1.638699e+00	-5.957427e-01	-1.170099e+00	0.000000e+00	2.775558e-17	3.330669e-16	-1.057952e+00	-1.280277e-01	-1.551829e+00
3.700000e-01	-1.632080e+00	-5.981276e-01	-1.164658e+00	1.110223e-16	8.326673e-17	1.110223e-16	-9.778155e-01	-2.133189e-01	-1.541092e+00
3.800000e-01	-1.624202e+00	-5.999066e-01	-1.158341e+00	1.110223e-16	0.000000e+00	2.220446e-16	-8.981384e-01	-2.972729e-01	-1.530240e+00
3.900000e-01	-1.615030e+00	-6.010569e-01	-1.151124e+00	0.000000e+00	-2.775558e-17	1.110223e-16	-8.190128e-01	-3.796720e-01	-1.519305e+00
4.000000e-01	-1.604525e+00	-6.015556e-01	-1.142979e+00	1.110223e-16	2.775558e-17	2.220446e-16	-7.405215e-01	-4.603098e-01	-1.508313e+00
4.100000e-01	-1.592651e+00	-6.013798e-01	-1.133884e+00	0.000000e+00	8.326673e-17	3.330669e-16	-6.627388e-01	-5.389909e-01	-1.497274e+00
4.200000e-01	-1.579371e+00	-6.005066e-01	-1.123812e+00	-1.110223e-16	0.000000e+00	1.110223e-16	-5.857315e-01	-6.155310e-01	-1.486188e+00
4.300000e-01	-1.564647e+00	-5.989133e-01	-1.112738e+00	0.000000e+00	-2.775558e-17	2.220446e-16	-5.095599e-01	-6.897565e-01	-1.475046e+00
4.400000e-01	-1.548442e+00	-5.965772e-01	-1.100638e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.342785e-01	-7.615048e-01	-1.463825e+00
4.500000e-01	-1.530721e+00	-5.934761e-01	-1.087486e+00	0.000000e+00	-5.551115e-17	2.220446e-16	-3.599371e-01	-8.306235e-01	-1.452498e+00
4.600000e-01	-1.511448e+00	-5.895882e-01	-1.073260e+00	-1.110223e-16	0.000000e+00	2.220446e-16	-2.865816e-01	-8.969703e-01	-1.441028e+00
4.700000e-01	-1.490588e+00	-5.848922e-01	-1.057935e+00	-1.110223e-16	2.775558e-17	0.000000e+00	-2.142549e-01	-9.604129e-01	-1.429374e+00
4.800000e-01	-1.468108e+00	-5.793676e-01	-1.041489e+00	0.000000e+00	2.775558e-17	2.220446e-16	-1.429976e-01	-1.020828e+00	-1.417489e+00
4.900000e-01	-1.443977e+00	-5.729946e-01	-1.023900e+00	0.000000e+00	2.775558e-17	1.110223e-16	-7.284918e-02	-1.078103e+00	-1.405327e+00
5.000000e-01	-1.418164e+00	-5.657546e-01	-1.005149e+00	1.110223e-16	2.775558e-17	2.220446e-16	-3.848003e-03	-1.132132e+00	-1.392838e+00
5.100000e-01	-1.390641e+00	-5.576304e-01	-9.852166e-01	-2.220446e-16	5.551115e-17	0.000000e+00	6.396743e-02	-1.182819e+00	-1.379975e+00
5.200000e-01	-1.361385e+00	-5.486059e-01	-9.640862e-01	1.110223e-16	2.775558e-17	1.110223e-16	1.305581e-01	-1.230076e+00	-1.366689e+00
5.300000e-01	-1.330372e+00	-5.386671e-01	-9.417430e-01	0.000000e+00	5.551115e-17	0.000000e+00	1.958837e-01	-1.273824e+00	-1.352936e+00
5.400000e-01	-1.297585e+00	-5.278017e-01	-9.181746e-01	0.000000e+00	0.000000e+00	1.110223e-16	2.599022e-01	-1.313989e+00	-1.338671e+00
5.500000e-01	-1.263009e+00	-5.159996e-01	-8.933714e-01	0.000000e+00	8.326673e-17	2.220446e-16	3.225693e-01	-1.350508e+00	-1.323855e+00
5.600000e-01	-1.226634e+00	-5.032532e-01	-8.673268e-01	1.110223e-16	5.551115e-17	1.110223e-16	3.838377e-01	-1.383323e+00	-1.308445e+00
5.700000e-01	-1.188454e+00	-4.895576e-01	-8.400375e-01	2.220446e-16	2.775558e-17	0.000000e+00	4.436567e-01	-1.412384e+00	-1.292402e+00
5.800000e-01	-1.148471e+00	-4.749110e-01	-8.115040e-01	0.000000e+00	0.000000e+00	1.110223e-16	5.019714e-01	-1.437647e+00	-1.275683e+00
5.900000e-01	-1.106689e+00	-4.593147e-01	-7.817308e-01	-1.110223e-16	5.551115e-17	3.330669e-16	5.587227e-01	-1.459074e+00	-1.258240e+00
6.000000e-01	-1.063122e+00	-4.427737e-01	-7.507267e-01	-1.110223e-16	5.551115e-17	1.110223e-16	6.138461e-01	-1.476636e+00	-1.240018e+00
6.100000e-01	-1.017789e+00	-4.252967e-01	-7.185055e-01	5.551115e-17	-2.775558e-17	0.000000e+00	6.672718e-01	-1.490307e+00	-1.220951e+00
6.200000e-01	-9.707166e-01	-4.068965e-01	-6.850858e-01	0.000000e+00	-2.775558e-17	5.551115e-17	7.189238e-01	-1.500069e+00	-1.200954e+00
6.300000e-01	-9.219397e-01	-3.875901e-01	-6.504916e-01	5.551115e-17	2.775558e-17	5.551115e-17	7.687195e-01	-1.505909e+00	-1.179926e+00
6.400000e-01	-8.715008e-01	-3.673992e-01	-6.147524e-01	5.551115e-17	0.000000e+00	5.551115e-17	8.165695e-01	-1.507818e+00	-1.157737e+00
6.500000e-01	-8.194510e-01	-3.463497e-01	-5.779036e-01	0.000000e+00	0.000000e+00	1.110223e-16	8.623772e-01	-1.505796e+00	-1.134229e+00
6.600000e-01	-7.658500e-01	-3.244728e-01	-5.399865e-01	-5.551115e-17	-2.775558e-17	1.110223e-16	9.060383e-01	-1.499844e+00	-1.109211e+00
6.700000e-01	-7.107661e-01	-3.018040e-01	-5.010482e-01	-5.551115e-17	5.551115e-17	0.000000e+00	9.474411e-01	-1.489970e+00	-1.082453e+00
6.800000e-01	-6.542768e-01	-2.783841e-01	-4.611422e-01	0.000000e+00	0.000000e+00	1.110223e-16	9.864661e-01	-1.476188e+00	-1.053691e+00
6.900000e-01	-5.964680e-01	-2.542584e-01	-4.203277e-01	-5.551115e-17	5.551115e-17	1.110223e-16	1.022986e+00	-1.458514e+00	-1.022621e+00
7.000000e-01	-5.374343e-01	-2.294770e-01	-3.786699e-01	0.000000e+00	0.000000e+00	1.110223e-16	1.056869e+00	-1.436971e+00	-9.889076e-01
7.100000e-01	-4.772786e-01	-2.040947e-01	-3.362396e-01	2.775558e-17	5.551115e-17	5.551115e-17	1.087972e+00	-1.411586e+00	-9.521897e-01
7.200000e-01	-4.161115e-01	-1.781704e-01	-2.931132e-01	0.000000e+00	0.000000e+00	1.110223e-16	1.116152e+00	-1.382392e+00	-9.120898e-01
7.300000e-01	-3.540510e-01	-1.517672e-01	-2.493719e-01	0.000000e+00	0.000000e+00	5.551115e-17	1.141259e+00	-1.349427e+00	-8.682277e-01
7.400000e-01	-2.912216e-01	-1.249515e-01	-2.051013e-01	0.000000e+00	-2.775558e-17	2.775558e-17	1.163140e+00	-1.312735e+00	-8.202358e-01
7.500000e-01	-2.277537e-01	-9.779323e-02	-1.603913e-01	-1.387779e-17	2.775558e-17	2.775558e-17	1.181644e+00	-1.272367e+00	-7.677767e-01
7.600000e-01	-1.637826e-01	-7.036491e-02	-1.153349e-01	0.000000e+00	0.000000e+00	2.081668e-17	1.196621e+00	-1.228384e+00	-7.105612e-01
7.700000e-01	-9.944752e-02	-4.274121e-02	-7.002805e-02	0.000000e+00	-2.775558e-17	6.938894e-18	1.207926e+00	-1.180852e+00	-6.483647e-01
7.800000e-01	-3.489054e-02	-1.499838e-02	-2.456847e-02	3.469447e-18	2.775558e-17	0.000000e+00	1.215423e+00	-1.129850e+00	-5.810433e-01
7.900000e-01	2.974444e-02	1.278632e-02	2.094478e-02	0.000000e+00	0.000000e+00	-5.204170e-18	1.218989e+00	-1.075469e+00	-5.085445e-01
8.000000e-01	9.431291e-02	4.053532e-02	6.641227e-02	-6.938894e-18	2.775558e-17	-6.938894e-18	1.218515e+00	-1.017813e+00	-4.309153e-01
8.100000e-01	1.586709e-01	6.817133e-02	1.117349e-01	1.387779e-17	0.000000e+00	-2.775558e-17	1.213918e+00	-9.570044e-01	-3.483041e-01
8.200000e-01	2.226762e-01	9.561797e-02	1.568148e-01	1.387779e-17	2.775558e-17	-5.551115e-17	1.205137e+00	-8.931815e-01	-2.609587e-01
8.300000e-01	2.861891e-01	1.228004e-01	2.015558e-01	0.000000e+00	1.387779e-17	-5.551115e-17	1.192145e+00	-8.265045e-01	-1.692191e-01
8.400000e-01	3.490742e-01	1.496460e-01	2.458647e-01	0.000000e+00	-1.387779e-17	5.551115e-17	1.174949e+00	-7.571558e-01	-7.350634e-02
8.500000e-01	4.112006e-01	1.760846e-01	2.896514e-01	2.775558e-17	1.387779e-17	-1.110223e-16	1.153599e+00	-6.853428e-01	2.569051e-02
8.600000e-01	4.724432e-01	2.020494e-01	3.328298e-01	2.775558e-17	0.000000e+00	-8.326673e-17	1.128187e+00	-6.112986e-01	1.278300e-01
8.700000e-01	5.326837e-01	2.274770e-01	3.753184e-01	-5.551115e-17	0.000000e+00	0.000000e+00	1.098853e+00	-5.352827e-01	2.323339e-01
8.800000e-01	5.918106e-01	2.523083e-01	4.170403e-01	0.000000e+00	-2.168404e-19	-8.326673e-17	1.065784e+00	-4.575814e-01	3.386020e-01
8.900000e-01	6.497205e-01	2.764881e-01	4.579245e-01	5.551115e-17	-3.469447e-18	-8.326673e-17	1.029218e+00	-3.785060e-01	4.460255e-01
9.000000e-01	7.063182e-01	2.999660e-01	4.979051e-01	0.000000e+00	-1.387779e-17	0.000000e+00	9.894377e-01	-2.983906e-01	5.539985e-01
9.100000e-01	7.615169e-01	3.226961e-01	5.369225e-01	-5.551115e-17	-1.387779e-17	0.000000e+00	9.467690e-01	-2.175887e-01	6.619268e-01
9.200000e-01	8.152386e-01	3.446375e-01	5.749228e-01	-5.551115e-17	-4.163336e-17	-5.551115e-17	9.015753e-01	-1.364683e-01	7.692338e-01
9.300000e-01	8.674143e-01	3.657540e-01	6.118582e-01	0.000000e+00	-5.551115e-17	-5.551115e-17	8.542495e-01	-5.540603e-02	8.753642e-01
9.400000e-01	9.179834e-01	3.860144e-01	6.476871e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.052059e-01	2.521895e-02	9.797857e-01
9.500000e-01	9.668943e-01	4.053920e-01	6.823736e-01	0.000000e+00	2.775558e-17	-1.665335e-16	7.548704e-01	1.050322e-01	1.081989e+00
9.600000e-01	1.014104e+00	4.238651e-01	7.158878e-01	5.551115e-17	-2.775558e-17	-1.665335e-16	7.036703e-01	1.836706e-01	1.181484e+00
9.700000e-01	1.059576e+00	4.414161e-01	7.482052e-01	0.000000e+00	-8.326673e-17	-1.110223e-16	6.520252e-01	2.607891e-01	1.277803e+00
9.800000e-01	1.103285e+00	4.580320e-01	7.793068e-01	0.000000e+00	-5.551115e-17	-5.551115e-17	6.003372e-01	3.360666e-01	1.370493e+00
9.900000e-01	1.145209e+00	4.737038e-01	8.091784e-01	1.110223e-16	0.000000e+00	-1.665335e-16	5.489839e-01	4.092100e-01	1.459116e+00
1.000000e+00	1.185336e+00	4.884261e-01	8.378109e-01	-1.110223e-16	0.000000e+00	-1.110223e-16	4.983119e-01	4.799582e-01	1.543251e+00
1.010000e+00	1.223660e+00	5.021974e-01	8.651993e-01	1.110223e-16	0.000000e+00	0.000000e+00	4.486326e-01	5.480837e-01	1.622492e+00
1.020000e+00	1.260179e+00	5.150192e-01	8.913430e-01	-1.110223e-16	-5.551115e-17	-1.110223e-16	4.002200e-01	6.133935e-01	1.696452e+00
1.030000e+00	1.294898e+00	5.268963e-01	9.162448e-01	-1.110223e-16	0.000000e+00	-5.551115e-17	3.533099e-01	6.757280e-01	1.764770e+00
1.040000e+00	1.327827e+00	5.378360e-01	9.399112e-01	0.000000e+00	-5.551115e-17	-1.110223e-16	3.081009e-01	7.349594e-01	1.827112e+00
1.050000e+00	1.358980e+00	5.478482e-01	9.623516e-01	-1.110223e-16	-1.110223e-16	0.000000e+00	2.647566e-01	7.909889e-01	1.883185e+00
1.060000e+00	1.388375e+00	5.569449e-01	9.835780e-01	2.220446e-16	5.551115e-17	-2.220446e-16	2.234090e-01	8.437439e-01	1.932746e+00
1.070000e+00	1.416035e+00	5.651403e-01	1.003605e+00	0.000000e+00	-1.110223e-16	1.110223e-16	1.841618e-01	8.931737e-01	1.975606e+00
1.080000e+00	1.441983e+00	5.724500e-01	1.022450e+00	0.000000e+00	1.110223e-16	-2.220446e-16	1.470950e-01	9.392462e-01	2.011647e+00
1.090000e+00	1.466247e+00	5.788914e-01	1.040130e+00	-1.110223e-16	-1.110223e-16	-1.110223e-16	1.122691e-01	9.819441e-01	2.040828e+00
1.100000e+00	1.488858e+00	5.844829e-01	1.056666e+00	1.110223e-16	5.551115e-17	-2.220446e-16	7.972868e-02	1.021261e+00	2.063189e+00
1.110000e+00	1.509845e+00	5.892442e-01	1.072080e+00	1.110223e-16	-5.551115e-17	0.000000e+00	4.950635e-02	1.057200e+00	2.078859e+00
1.120000e+00	1.529244e+00	5.931957e-01	1.086393e+00	0.000000e+00	0.000000e+00	-2.220446e-16	2.162613e-02	1.089769e+00	2.088054e+00
1.130000e+00	1.547087e+00	5.963586e-01	1.099629e+00	0.000000e+00	0.000000e+00	-1.110223e-16	-3.893874e-03	1.118978e+00	2.091075e+00
1.140000e+00	1.563411e+00	5.987548e-01	1.111812e+00	0.000000e+00	0.000000e+00	-1.110223e-16	-2.703911e-02	1.144838e+00	2.088299e+00
1.150000e+00	1.578251e+00	6.004064e-01	1.122967e+00	0.000000e+00	5.551115e-17	-2.220446e-16	-4.779674e-02	1.167363e+00	2.080171e+00
1.160000e+00	1.591646e+00	6.013361e-01	1.133118e+00	0.000000e+00	-5.551115e-17	-1.110223e-16	-6.615424e-02	1.186563e+00	2.067190e+00
1.170000e+00	1.603630e+00	6.015666e-01	1.142290e+00	0.000000e+00	0.000000e+00	1.110223e-16	-8.209841e-02	1.202445e+00	2.049892e+00
1.180000e+00	1.614242e+00	6.011208e-01	1.150509e+00	-1.110223e-16	0.000000e+00	-2.220446e-16	-9.561480e-02	1.215017e+00	2.028834e+00
1.190000e+00	1.623520e+00	6.000216e-01	1.157800e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.066873e-01	1.224281e+00	2.004577e+00
1.200000e+00	1.631499e+00	5.982918e-01	1.164188e+00	1.110223e-16	-5.551115e-17	-3.330669e-16	-1.152983e-01	1.230238e+00	1.977676e+00
1.210000e+00	1.638217e+00	5.959543e-01	1.169697e+00	1.110223e-16	0.000000e+00	-1.110223e-16	-1.214285e-01	1.232887e+00	1.948658e+00
1.220000e+00	1.643711e+00	5.930316e-01	1.174353e+00	-1.110223e-16	-1.110223e-16	-3.330669e-16	-1.250576e-01	1.232225e+00	1.918020e+00
1.230000e+00	1.648017e+00	5.895462e-01	1.178180e+00	-1.110223e-16	-1.110223e-16	-3.330669e-16	-1.261644e-01	1.228247e+00	1.886214e+00
1.240000e+00	1.651170e+00	5.855202e-01	1.181202e+00	0.000000e+00	0.000000e+00	-1.110223e-16	-1.247275e-01	1.220949e+00	1.853648e+00
1.250000e+00	1.653205e+00	5.809756e-01	1.183443e+00	0.000000e+00	-5.551115e-17	-1.110223e-16	-1.207260e-01	1.210327e+00	1.820678e+00
1.260000e+00	1.654158e+00	5.759339e-01	1.184926e+00	-1.110223e-16	-5.551115e-17	-1.110223e-16	-1.141399e-01	1.196376e+00	1.787615e+00
1.270000e+00	1.654062e+00	5.704165e-01	1.185674e+00	-1.110223e-16	0.000000e+00	-4.440892e-16	-1.049510e-01	1.179095e+00	1.754721e+00
1.280000e+00	1.652951e+00	5.644443e-01	1.185710e+00	2.220446e-16	-5.551115e-17	-2.220446e-16	-9.314324e-02	1.158486e+00	1.722215e+00
1.290000e+00	1.650856e+00	5.580380e-01	1.185056e+00	0.000000e+00	0.000000e+00	-1.110223e-16	-7.870369e-02	1.134553e+00	1.690277e+00
1.300000e+00	1.647812e+00	5.512179e-01	1.183734e+00	1.110223e-16	-5.551115e-17	-1.110223e-16	-6.162294e-02	1.107305e+00	1.659055e+00
1.310000e+00	1.643848e+00	5.440039e-01	1.181764e+00	0.000000e+00	-5.551115e-17	-2.220446e-16	-4.189582e-02	1.076758e+00	1.628666e+00
1.320000e+00	1.638996e+00	5.364157e-01	1.179167e+00	1.110223e-16	2.775558e-17	-2.220446e-16	-1.952195e-02	1.042932e+00	1.599204e+00
1.330000e+00	1.633286e+00	5.284725e-01	1.175964e+00	0.000000e+00	2.775558e-17	-1.110223e-16	5.493657e-03	1.005854e+00	1.570744e+00
1.340000e+00	1.626748e+00	5.201932e-01	1.172175e+00	-1.110223e-16	-5.551115e-17	-1.110223e-16	3.314012e-02	9.655623e-01	1.543343e+00
1.350000e+00	1.619410e+00	5.115963e-01	1.167819e+00	-1.110223e-16	-2.775558e-17	-3.330669e-16	6.340014e-02	9.220999e-01	1.517048e+00
1.360000e+00	1.611301e+00	5.027003e-01	1.162915e+00	0.000000e+00	-5.551115e-17	-4.440892e-16	9.624953e-02	8.755211e-01	1.491896e+00
1.370000e+00	1.602449e+00	4.935229e-01	1.157482e+00	0.000000e+00	-5.551115e-17	-1.110223e-16	1.316568e-01	8.258902e-01	1.467916e+00
1.380000e+00	1.592881e+00	4.840817e-01	1.151539e+00	1.110223e-16	2.775558e-17	-1.110223e-16	1.695825e-01	7.732820e-01	1.445132e+00
1.390000e+00	1.582623e+00	4.743941e-01	1.145102e+00	-1.110223e-16	-5.551115e-17	-3.330669e-16	2.099793e-01	7.177826e-01	1.423560e+00
1.400000e+00	1.571702e+00	4.644770e-01	1.138190e+00	0.000000e+00	-5.551115e-17	-1.110223e-16	2.527909e-01	6.594904e-01	1.403216e+00
1.410000e+00	1.560143e+00	4.543472e-01	1.130820e+00	0.000000e+00	-2.775558e-17	-2.220446e-16	2.979523e-01	5.985159e-01	1.384107e+00
1.420000e+00	1.547971e+00	4.440209e-01	1.123008e+00	0.000000e+00	-2.775558e-17	-1.110223e-16	3.453889e-01	5.349825e-01	1.366239e+00
1.430000e+00	1.535212e+00	4.335143e-01	1.114771e+00	0.000000e+00	0.000000e+00	-2.220446e-16	3.950165e-01	4.690267e-01	1.349608e+00
1.440000e+00	1.521888e+00	4.228433e-01	1.106126e+00	0.000000e+00	-2.775558e-17	-1.110223e-16	4.467409e-01	4.007984e-01	1.334210e+00
1.450000e+00	1.508025e+00	4.120234e-01	1.097088e+00	0.000000e+00	0.000000e+00	-1.110223e-16	5.004572e-01	3.304611e-01	1.320028e+00
1.460000e+00	1.493645e+00	4.010698e-01	1.087673e+00	0.000000e+00	-2.775558e-17	-2.220446e-16	5.560502e-01	2.581919e-01	1.307044e+00
1.470000e+00	1.478771e+00	3.899978e-01	1.077897e+00	-1.110223e-16	-5.551115e-17	-3.330669e-16	6.133937e-01	1.841814e-01	1.295225e+00
1.480000e+00	1.463425e+00	3.788219e-01	1.067774e+00	-2.220446e-16	-2.775558e-17	-1.110223e-16	6.723503e-01	1.086335e-01	1.284536e+00
1.490000e+00	1.447631e+00	3.675569e-01	1.057319e+00	1.110223e-16	-2.775558e-17	-2.220446e-16	7.327713e-01	3.176521e-02	1.274928e+00
1.500000e+00	1.431409e+00	3.562170e-01	1.046547e+00	0.000000e+00	-5.551115e-17	-1.110223e-16	7.944969e-01	-4.619399e-02	1.266345e+00
1.510000e+00	1.414782e+00	3.448163e-01	1.035472e+00	-1.110223e-16	2.775558e-17	-2.220446e-16	8.573558e-01	-1.250027e-01	1.258721e+00
1.520000e+00	1.397769e+00	3.333685e-01	1.024109e+00	-1.110223e-16	-2.775558e-17	-2.220446e-16	9.211655e-01	-2.044082e-01	1.251982e+00
1.530000e+00	1.380393e+00	3.218875e-01	1.012471e+00	1.110223e-16	2.775558e-17	-3.330669e-16	9.857326e-01	-2.841478e-01	1.246048e+00
1.540000e+00	1.362673e+00	3.103864e-01	1.000572e+00	-1.110223e-16	-2.775558e-17	-2.220446e-16	1.050853e+00	-3.639495e-01	1.240828e+00
1.550000e+00	1.344630e+00	2.988786e-01	9.884261e-01	0.000000e+00	-8.326673e-17	-1.110223e-16	1.116312e+00	-4.435334e-01	1.236229e+00
1.560000e+00	1.326284e+00	2.873768e-01	9.760459e-01	-1.110223e-16	5.551115e-17	-1.110223e-16	1.181887e+00	-5.226132e-01	1.232152e+00
1.570000e+00	1.307653e+00	2.758939e-01	9.634449e-01	0.000000e+00	-2.775558e-17	-2.220446e-16	1.247343e+00	-6.008976e-01	1.228495e+00
1.580000e+00	1.288758e+00	2.644423e-01	9.506360e-01	0.000000e+00	0.000000e+00	-1.110223e-16	1.312442e+00	-6.780923e-01	1.225158e+00
1.590000e+00	1.269618e+00	2.530342e-01	9.376319e-01	0.000000e+00	-2.775558e-17	0.000000e+00	1.376934e+00	-7.539014e-01	1.222037e+00
1.600000e+00	1.250251e+00	2.416817e-01	9.244453e-01	-1.110223e-16	0.000000e+00	-3.330669e-16	1.440568e+00	-8.280298e-01	1.219032e+00
1.610000e+00	1.230675e+00	2.303966e-01	9.110886e-01	0.000000e+00	-2.775558e-17	-1.110223e-16	1.503086e+00	-9.001848e-01	1.216046e+00
1.620000e+00	1.210909e+00	2.191904e-01	8.975741e-01	1.110223e-16	2.775558e-17	-1.110223e-16	1.564228e+00	-9.700786e-01	1.212984e+00
1.630000e+00	1.190971e+00	2.080745e-01	8.839136e-01	0.000000e+00	2.775558e-17	0.000000e+00	1.623734e+00	-1.037430e+00	1.209757e+00
1.640000e+00	1.170878e+00	1.970600e-01	8.701193e-01	0.000000e+00	-2.775558e-17	1.110223e-16	1.681344e+00	-1.101968e+00	1.206279e+00
