"DMS_Project"

"Time      "	".A1.Translational_Acceleration.X"	".D1.Translational_Acceleration.X"	".M1.Translational_Acceleration.X"	".O1.Translational_Acceleration.X"	".H7.Translational_Acceleration.X"	".N5.Translational_Acceleration.X"	".C2.Translational_Acceleration.X"	".G2.Translational_Acceleration.X"	".K3.Translational_Acceleration.X"
0.000000e+00	-1.878681e+00	-1.146681e+00	-1.272362e+00	0.000000e+00	0.000000e+00	2.220446e-16	-2.615017e+00	2.210154e+00	-3.938858e+00
1.000000e-02	-1.851419e+00	-1.149290e+00	-1.251030e+00	-2.220446e-16	1.110223e-16	-5.551115e-17	-2.119047e+00	1.792756e+00	-3.687215e+00
2.000000e-02	-1.822215e+00	-1.150641e+00	-1.228394e+00	1.110223e-16	2.220446e-16	1.665335e-16	-1.614131e+00	1.357308e+00	-3.425558e+00
3.000000e-02	-1.791042e+00	-1.150713e+00	-1.204436e+00	-1.110223e-16	1.110223e-16	1.110223e-16	-1.102474e+00	9.057890e-01	-3.161580e+00
4.000000e-02	-1.757868e+00	-1.149481e+00	-1.179135e+00	0.000000e+00	0.000000e+00	1.110223e-16	-5.863813e-01	4.403344e-01	-2.901257e+00
5.000000e-02	-1.722665e+00	-1.146925e+00	-1.152472e+00	0.000000e+00	1.110223e-16	3.330669e-16	-6.823046e-02	-3.677617e-02	-2.648913e+00
6.000000e-02	-1.685401e+00	-1.143020e+00	-1.124427e+00	0.000000e+00	0.000000e+00	2.775558e-16	4.495504e-01	-5.231377e-01	-2.407385e+00
7.000000e-02	-1.646044e+00	-1.137745e+00	-1.094979e+00	0.000000e+00	1.110223e-16	2.775558e-16	9.645113e-01	-1.016240e+00	-2.178264e+00
8.000000e-02	-1.604561e+00	-1.131076e+00	-1.064105e+00	1.110223e-16	0.000000e+00	1.665335e-16	1.474208e+00	-1.513490e+00	-1.962150e+00
9.000000e-02	-1.560919e+00	-1.122989e+00	-1.031784e+00	0.000000e+00	0.000000e+00	1.110223e-16	1.976228e+00	-2.012236e+00	-1.758900e+00
1.000000e-01	-1.515081e+00	-1.113461e+00	-9.979905e-01	0.000000e+00	0.000000e+00	5.551115e-17	2.468223e+00	-2.509791e+00	-1.567850e+00
1.100000e-01	-1.467013e+00	-1.102468e+00	-9.627016e-01	0.000000e+00	0.000000e+00	1.665335e-16	2.947931e+00	-3.003461e+00	-1.388015e+00
1.200000e-01	-1.416674e+00	-1.089984e+00	-9.258913e-01	0.000000e+00	0.000000e+00	5.551115e-17	3.413208e+00	-3.490570e+00	-1.218236e+00
1.300000e-01	-1.364027e+00	-1.075986e+00	-8.875330e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.862048e+00	-3.968489e+00	-1.057306e+00
1.400000e-01	-1.309030e+00	-1.060446e+00	-8.475990e-01	-2.220446e-16	-1.110223e-16	8.326673e-17	4.292609e+00	-4.434659e+00	-9.040578e-01
1.500000e-01	-1.251640e+00	-1.043339e+00	-8.060604e-01	0.000000e+00	0.000000e+00	2.498002e-16	4.703233e+00	-4.886617e+00	-7.574339e-01
1.600000e-01	-1.191813e+00	-1.024637e+00	-7.628870e-01	0.000000e+00	0.000000e+00	-2.775558e-17	5.092462e+00	-5.322023e+00	-6.165273e-01
1.700000e-01	-1.129501e+00	-1.004312e+00	-7.180473e-01	-1.110223e-16	5.551115e-17	2.498002e-16	5.459057e+00	-5.738678e+00	-4.806112e-01
1.800000e-01	-1.064658e+00	-9.823361e-01	-6.715084e-01	-1.110223e-16	1.665335e-16	5.551115e-17	5.801999e+00	-6.134547e+00	-3.491535e-01
1.900000e-01	-9.972325e-01	-9.586798e-01	-6.232363e-01	-1.110223e-16	-1.110223e-16	1.249001e-16	6.120509e+00	-6.507774e+00	-2.218213e-01
2.000000e-01	-9.271728e-01	-9.333129e-01	-5.731954e-01	-1.110223e-16	-5.551115e-17	6.938894e-17	6.414038e+00	-6.856700e+00	-9.847658e-02
2.100000e-01	-8.544248e-01	-9.062045e-01	-5.213488e-01	0.000000e+00	-5.551115e-17	-9.714451e-17	6.682276e+00	-7.179871e+00	2.083556e-02
2.200000e-01	-7.789328e-01	-8.773229e-01	-4.676586e-01	0.000000e+00	8.326673e-17	1.734723e-16	6.925141e+00	-7.476049e+00	1.359049e-01
2.300000e-01	-7.006393e-01	-8.466359e-01	-4.120851e-01	0.000000e+00	2.775558e-17	3.330669e-16	7.142772e+00	-7.744213e+00	2.463805e-01
2.400000e-01	-6.194850e-01	-8.141104e-01	-3.545879e-01	0.000000e+00	0.000000e+00	2.775558e-17	7.335517e+00	-7.983566e+00	3.518001e-01
2.500000e-01	-5.354092e-01	-7.797128e-01	-2.951253e-01	0.000000e+00	-5.551115e-17	-1.110223e-16	7.503918e+00	-8.193529e+00	4.516246e-01
2.600000e-01	-4.483497e-01	-7.434090e-01	-2.336547e-01	0.000000e+00	-2.775558e-17	-1.110223e-16	7.648688e+00	-8.373734e+00	5.452765e-01
2.700000e-01	-3.582435e-01	-7.051646e-01	-1.701327e-01	1.110223e-16	-1.665335e-16	1.942890e-16	7.770696e+00	-8.524023e+00	6.321811e-01
2.800000e-01	-2.650266e-01	-6.649448e-01	-1.045154e-01	0.000000e+00	-1.110223e-16	-1.110223e-16	7.870941e+00	-8.644429e+00	7.118086e-01
2.900000e-01	-1.686346e-01	-6.227151e-01	-3.675846e-02	0.000000e+00	-1.665335e-16	1.110223e-16	7.950528e+00	-8.735169e+00	7.837156e-01
3.000000e-01	-6.900322e-02	-5.784408e-01	3.318242e-02	0.000000e+00	-5.551115e-17	-3.885781e-16	8.010644e+00	-8.796625e+00	8.475833e-01
3.100000e-01	3.393142e-02	-5.320882e-01	1.053512e-01	0.000000e+00	-2.775558e-17	-1.110223e-16	8.052533e+00	-8.829329e+00	9.032506e-01
3.200000e-01	1.402320e-01	-4.836238e-01	1.797910e-01	2.775558e-17	-1.387779e-16	5.551115e-17	8.077473e+00	-8.833945e+00	9.507390e-01
3.300000e-01	2.499594e-01	-4.330158e-01	2.565440e-01	-4.857226e-17	0.000000e+00	-2.775558e-16	8.086753e+00	-8.811253e+00	9.902688e-01
3.400000e-01	3.631717e-01	-3.802338e-01	3.356502e-01	-3.122502e-17	5.551115e-17	-1.665335e-16	8.081651e+00	-8.762129e+00	1.022264e+00
3.500000e-01	4.799239e-01	-3.252494e-01	4.171476e-01	-4.163336e-17	-5.551115e-17	0.000000e+00	8.063415e+00	-8.687524e+00	1.047345e+00
3.600000e-01	6.002658e-01	-2.680371e-01	5.010707e-01	0.000000e+00	-1.110223e-16	0.000000e+00	8.033244e+00	-8.588455e+00	1.066314e+00
3.700000e-01	7.242420e-01	-2.085745e-01	5.874503e-01	-2.775558e-17	-1.110223e-16	-1.110223e-16	7.992280e+00	-8.465980e+00	1.080125e+00
3.800000e-01	8.518897e-01	-1.468433e-01	6.763124e-01	-5.551115e-17	0.000000e+00	-1.110223e-16	7.941589e+00	-8.321191e+00	1.089851e+00
3.900000e-01	9.832377e-01	-8.282995e-02	7.676771e-01	-5.551115e-17	5.551115e-17	-2.220446e-16	7.882156e+00	-8.155196e+00	1.096640e+00
4.000000e-01	1.118305e+00	-1.652663e-02	8.615575e-01	-5.551115e-17	-5.551115e-17	-4.440892e-16	7.814876e+00	-7.969108e+00	1.101676e+00
4.100000e-01	1.257097e+00	5.206788e-02	9.579585e-01	1.110223e-16	5.551115e-17	-1.110223e-16	7.740553e+00	-7.764038e+00	1.106135e+00
4.200000e-01	1.399608e+00	1.229471e-01	1.056876e+00	-2.220446e-16	-1.665335e-16	-2.220446e-16	7.659895e+00	-7.541081e+00	1.111140e+00
4.300000e-01	1.545815e+00	1.960958e-01	1.158294e+00	0.000000e+00	-8.326673e-17	-2.220446e-16	7.573516e+00	-7.301318e+00	1.117728e+00
4.400000e-01	1.695675e+00	2.714884e-01	1.262184e+00	1.110223e-16	0.000000e+00	-4.440892e-16	7.481936e+00	-7.045802e+00	1.126820e+00
4.500000e-01	1.849128e+00	3.490884e-01	1.368506e+00	-2.220446e-16	2.775558e-17	-3.330669e-16	7.385586e+00	-6.775562e+00	1.139198e+00
4.600000e-01	2.006088e+00	4.288461e-01	1.477199e+00	-1.110223e-16	0.000000e+00	0.000000e+00	7.284807e+00	-6.491596e+00	1.155489e+00
4.700000e-01	2.166443e+00	5.106977e-01	1.588190e+00	0.000000e+00	-1.110223e-16	0.000000e+00	7.179861e+00	-6.194870e+00	1.176160e+00
4.800000e-01	2.330055e+00	5.945637e-01	1.701382e+00	-4.440892e-16	0.000000e+00	-6.661338e-16	7.070930e+00	-5.886320e+00	1.201521e+00
4.900000e-01	2.496752e+00	6.803472e-01	1.816658e+00	0.000000e+00	-1.387779e-17	-4.440892e-16	6.958121e+00	-5.566849e+00	1.231731e+00
5.000000e-01	2.666328e+00	7.679325e-01	1.933878e+00	0.000000e+00	8.326673e-17	-4.440892e-16	6.841474e+00	-5.237332e+00	1.266819e+00
5.100000e-01	2.838540e+00	8.571834e-01	2.052875e+00	-2.220446e-16	-1.387779e-17	-2.220446e-16	6.720962e+00	-4.898612e+00	1.306703e+00
5.200000e-01	3.013106e+00	9.479417e-01	2.173454e+00	-2.220446e-16	-1.387779e-17	-6.661338e-16	6.596495e+00	-4.551504e+00	1.351223e+00
5.300000e-01	3.189699e+00	1.040026e+00	2.295394e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.467925e+00	-4.196796e+00	1.400178e+00
5.400000e-01	3.367949e+00	1.133229e+00	2.418440e+00	0.000000e+00	0.000000e+00	2.220446e-16	6.335045e+00	-3.835251e+00	1.453366e+00
5.500000e-01	3.547438e+00	1.227321e+00	2.542306e+00	2.220446e-16	1.387779e-17	0.000000e+00	6.197591e+00	-3.467605e+00	1.510634e+00
5.600000e-01	3.727700e+00	1.322041e+00	2.666671e+00	0.000000e+00	-1.387779e-17	-2.220446e-16	6.055244e+00	-3.094571e+00	1.571928e+00
5.700000e-01	3.908218e+00	1.417104e+00	2.791182e+00	-4.440892e-16	-2.775558e-17	-4.440892e-16	5.907633e+00	-2.716839e+00	1.637359e+00
5.800000e-01	4.088425e+00	1.512196e+00	2.915449e+00	2.220446e-16	2.775558e-17	-4.440892e-16	5.754329e+00	-2.335075e+00	1.707254e+00
5.900000e-01	4.267705e+00	1.606977e+00	3.039051e+00	-8.881784e-16	0.000000e+00	-6.661338e-16	5.594852e+00	-1.949923e+00	1.782231e+00
6.000000e-01	4.445392e+00	1.701078e+00	3.161531e+00	8.881784e-16	-2.775558e-17	-8.881784e-16	5.428671e+00	-1.562005e+00	1.863252e+00
6.100000e-01	4.620775e+00	1.794108e+00	3.282400e+00	-4.440892e-16	-1.387779e-17	-4.440892e-16	5.255202e+00	-1.171921e+00	1.951682e+00
6.200000e-01	4.793098e+00	1.885649e+00	3.401141e+00	-4.440892e-16	-1.387779e-17	-4.440892e-16	5.073815e+00	-7.802496e-01	2.049335e+00
6.300000e-01	4.961568e+00	1.975264e+00	3.517208e+00	4.440892e-16	7.632783e-17	-2.220446e-16	4.883838e+00	-3.875479e-01	2.158497e+00
6.400000e-01	5.125357e+00	2.062496e+00	3.630035e+00	0.000000e+00	-6.245005e-17	-4.440892e-16	4.684559e+00	5.646076e-03	2.281923e+00
6.500000e-01	5.283611e+00	2.146876e+00	3.739034e+00	0.000000e+00	6.938894e-18	-4.440892e-16	4.475240e+00	3.988124e-01	2.422800e+00
6.600000e-01	5.435459e+00	2.227923e+00	3.843609e+00	-4.440892e-16	-1.387779e-17	-4.440892e-16	4.255121e+00	7.914469e-01	2.584659e+00
6.700000e-01	5.580019e+00	2.305152e+00	3.943154e+00	-4.440892e-16	0.000000e+00	4.440892e-16	4.023440e+00	1.183058e+00	2.771239e+00
6.800000e-01	5.716412e+00	2.378079e+00	4.037067e+00	4.440892e-16	1.387779e-17	0.000000e+00	3.779443e+00	1.573160e+00	2.986291e+00
6.900000e-01	5.843771e+00	2.446226e+00	4.124750e+00	0.000000e+00	-5.551115e-17	0.000000e+00	3.522409e+00	1.961271e+00	3.233336e+00
7.000000e-01	5.961252e+00	2.509130e+00	4.205628e+00	-4.440892e-16	-8.326673e-17	-4.440892e-16	3.251669e+00	2.346899e+00	3.515366e+00
7.100000e-01	6.068048e+00	2.566346e+00	4.279144e+00	-4.440892e-16	-5.551115e-17	-8.881784e-16	2.966636e+00	2.729536e+00	3.834530e+00
7.200000e-01	6.163404e+00	2.617459e+00	4.344781e+00	4.440892e-16	-1.110223e-16	-8.881784e-16	2.666835e+00	3.108644e+00	4.191816e+00
7.300000e-01	6.246622e+00	2.662086e+00	4.402061e+00	4.440892e-16	-5.551115e-17	-8.881784e-16	2.351939e+00	3.483638e+00	4.586768e+00
7.400000e-01	6.317080e+00	2.699884e+00	4.450556e+00	-8.881784e-16	-5.551115e-17	-8.881784e-16	2.021807e+00	3.853870e+00	5.017263e+00
7.500000e-01	6.374241e+00	2.730557e+00	4.489896e+00	4.440892e-16	-2.220446e-16	-4.440892e-16	1.676527e+00	4.218606e+00	5.479395e+00
7.600000e-01	6.417658e+00	2.753861e+00	4.519778e+00	4.440892e-16	-1.110223e-16	-1.332268e-15	1.316459e+00	4.577009e+00	5.967486e+00
7.700000e-01	6.446991e+00	2.769608e+00	4.539965e+00	-4.440892e-16	-2.220446e-16	-1.332268e-15	9.422852e-01	4.928107e+00	6.474225e+00
7.800000e-01	6.462005e+00	2.777669e+00	4.550298e+00	-4.440892e-16	-2.220446e-16	-8.881784e-16	5.550516e-01	5.270771e+00	6.990948e+00
7.900000e-01	6.462581e+00	2.777978e+00	4.550694e+00	4.440892e-16	-2.220446e-16	-8.881784e-16	1.562151e-01	5.603696e+00	7.508028e+00
8.000000e-01	6.448713e+00	2.770533e+00	4.541151e+00	4.440892e-16	0.000000e+00	-1.776357e-15	-2.523199e-01	5.925372e+00	8.015338e+00
8.100000e-01	6.420514e+00	2.755394e+00	4.521743e+00	-4.440892e-16	0.000000e+00	-8.881784e-16	-6.681714e-01	6.234072e+00	8.502754e+00
8.200000e-01	6.378207e+00	2.732686e+00	4.492626e+00	0.000000e+00	-6.661338e-16	-8.881784e-16	-1.088464e+00	6.527848e+00	8.960637e+00
8.300000e-01	6.322126e+00	2.702591e+00	4.454029e+00	0.000000e+00	-4.440892e-16	-1.332268e-15	-1.509832e+00	6.804529e+00	9.380254e+00
8.400000e-01	6.252708e+00	2.665351e+00	4.406250e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.928442e+00	7.061747e+00	9.754118e+00
8.500000e-01	6.170484e+00	2.621256e+00	4.349655e+00	0.000000e+00	-8.881784e-16	-8.881784e-16	-2.340046e+00	7.296969e+00	1.007620e+01
8.600000e-01	6.076071e+00	2.570645e+00	4.284667e+00	4.440892e-16	0.000000e+00	-8.881784e-16	-2.740064e+00	7.507556e+00	1.034204e+01
8.700000e-01	5.970158e+00	2.513900e+00	4.211759e+00	0.000000e+00	-4.440892e-16	0.000000e+00	-3.123698e+00	7.690841e+00	1.054871e+01
8.800000e-01	5.853499e+00	2.451433e+00	4.131448e+00	-4.440892e-16	-4.440892e-16	-4.440892e-16	-3.486074e+00	7.844225e+00	1.069473e+01
8.900000e-01	5.726897e+00	2.383687e+00	4.044285e+00	8.881784e-16	0.000000e+00	0.000000e+00	-3.822412e+00	7.965283e+00	1.077985e+01
9.000000e-01	5.591191e+00	2.311123e+00	3.950847e+00	0.000000e+00	0.000000e+00	-4.440892e-16	-4.128213e+00	8.051892e+00	1.080484e+01
9.100000e-01	5.447249e+00	2.234219e+00	3.851728e+00	0.000000e+00	0.000000e+00	-4.440892e-16	-4.399447e+00	8.102344e+00	1.077120e+01
9.200000e-01	5.295950e+00	2.153459e+00	3.747532e+00	0.000000e+00	0.000000e+00	4.440892e-16	-4.632735e+00	8.115457e+00	1.068093e+01
9.300000e-01	5.138173e+00	2.069327e+00	3.638863e+00	0.000000e+00	0.000000e+00	-4.440892e-16	-4.825503e+00	8.090665e+00	1.053628e+01
9.400000e-01	4.974794e+00	1.982304e+00	3.526319e+00	0.000000e+00	4.440892e-16	-6.661338e-16	-4.976101e+00	8.028078e+00	1.033953e+01
9.500000e-01	4.806666e+00	1.892862e+00	3.410489e+00	0.000000e+00	0.000000e+00	-8.881784e-16	-5.083867e+00	7.928502e+00	1.009291e+01
9.600000e-01	4.634620e+00	1.801458e+00	3.291941e+00	0.000000e+00	0.000000e+00	-1.110223e-15	-5.149133e+00	7.793419e+00	9.798406e+00
9.700000e-01	4.459452e+00	1.708531e+00	3.171222e+00	4.440892e-16	-8.881784e-16	0.000000e+00	-5.173177e+00	7.624932e+00	9.457832e+00
9.800000e-01	4.281922e+00	1.614500e+00	3.048852e+00	0.000000e+00	-8.881784e-16	-4.440892e-16	-5.158116e+00	7.425667e+00	9.072796e+00
9.900000e-01	4.102744e+00	1.519760e+00	2.925322e+00	2.220446e-16	0.000000e+00	-8.881784e-16	-5.106763e+00	7.198655e+00	8.644809e+00
1.000000e+00	3.922587e+00	1.424679e+00	2.801092e+00	6.661338e-16	-2.220446e-16	-2.220446e-16	-5.022450e+00	6.947193e+00	8.175410e+00
1.010000e+00	3.742073e+00	1.329602e+00	2.676585e+00	4.440892e-16	-2.220446e-16	0.000000e+00	-4.908841e+00	6.674704e+00	7.666334e+00
1.020000e+00	3.561771e+00	1.234844e+00	2.552195e+00	-2.220446e-16	2.220446e-16	0.000000e+00	-4.769749e+00	6.384601e+00	7.119702e+00
1.030000e+00	3.382203e+00	1.140693e+00	2.428278e+00	-2.220446e-16	-2.220446e-16	-2.220446e-16	-4.608964e+00	6.080169e+00	6.538210e+00
1.040000e+00	3.203838e+00	1.047410e+00	2.305156e+00	0.000000e+00	0.000000e+00	-4.440892e-16	-4.430114e+00	5.764464e+00	5.925305e+00
1.050000e+00	3.027099e+00	9.552285e-01	2.183118e+00	-2.220446e-16	-1.110223e-16	2.220446e-16	-4.236548e+00	5.440243e+00	5.285328e+00
1.060000e+00	2.852359e+00	8.643577e-01	2.062421e+00	0.000000e+00	-1.110223e-16	-6.661338e-16	-4.031262e+00	5.109914e+00	4.623603e+00
1.070000e+00	2.679949e+00	7.749807e-01	1.943291e+00	0.000000e+00	1.110223e-16	2.220446e-16	-3.816851e+00	4.775513e+00	3.946453e+00
1.080000e+00	2.510153e+00	6.872575e-01	1.825924e+00	2.220446e-16	-1.110223e-16	-2.220446e-16	-3.595493e+00	4.438701e+00	3.261133e+00
1.090000e+00	2.343219e+00	6.013260e-01	1.710487e+00	-2.220446e-16	0.000000e+00	-4.440892e-16	-3.368951e+00	4.100783e+00	2.575680e+00
1.100000e+00	2.179355e+00	5.173035e-01	1.597125e+00	-2.220446e-16	-1.665335e-16	-4.440892e-16	-3.138601e+00	3.762727e+00	1.898674e+00
1.110000e+00	2.018734e+00	4.352883e-01	1.485955e+00	-2.220446e-16	-5.551115e-17	0.000000e+00	-2.905470e+00	3.425212e+00	1.238920e+00
1.120000e+00	1.861500e+00	3.553614e-01	1.377075e+00	-1.110223e-16	-1.110223e-16	-3.330669e-16	-2.670277e+00	3.088657e+00	6.050912e-01
1.130000e+00	1.707764e+00	2.775876e-01	1.270563e+00	0.000000e+00	1.110223e-16	-1.110223e-16	-2.433485e+00	2.753273e+00	5.341169e-03
1.140000e+00	1.557615e+00	2.020176e-01	1.166477e+00	-1.110223e-16	2.220446e-16	-3.330669e-16	-2.195351e+00	2.419104e+00	-5.530668e-01
1.150000e+00	1.411116e+00	1.286892e-01	1.064861e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.955968e+00	2.086064e+00	-1.064085e+00
1.160000e+00	1.268310e+00	5.762860e-02	9.657435e-01	-1.665335e-16	0.000000e+00	-3.330669e-16	-1.715312e+00	1.753980e+00	-1.523130e+00
1.170000e+00	1.129220e+00	-1.114820e-02	8.691418e-01	-5.551115e-17	1.110223e-16	-1.110223e-16	-1.473282e+00	1.422621e+00	-1.927232e+00
1.180000e+00	9.938570e-01	-7.763402e-02	7.750607e-01	1.110223e-16	1.110223e-16	-3.330669e-16	-1.229728e+00	1.091730e+00	-2.275075e+00
1.190000e+00	8.622134e-01	-1.418295e-01	6.834961e-01	-1.665335e-16	-3.330669e-16	-4.440892e-16	-9.844847e-01	7.610499e-01	-2.566934e+00
1.200000e+00	7.342720e-01	-2.037420e-01	5.944354e-01	-8.326673e-17	-2.220446e-16	-1.110223e-16	-7.373913e-01	4.303414e-01	-2.804514e+00
1.210000e+00	6.100047e-01	-2.633847e-01	5.078589e-01	5.551115e-17	-2.220446e-16	-1.110223e-16	-4.883114e-01	9.940394e-02	-2.990722e+00
1.220000e+00	4.893749e-01	-3.207754e-01	4.237413e-01	-9.714451e-17	1.110223e-16	-1.110223e-16	-2.371467e-01	-2.319114e-01	-3.129394e+00
1.230000e+00	3.723386e-01	-3.759363e-01	3.420520e-01	-5.551115e-17	2.220446e-16	-1.110223e-16	1.615174e-02	-5.636908e-01	-3.224997e+00
1.240000e+00	2.588463e-01	-4.288927e-01	2.627567e-01	-9.714451e-17	1.110223e-16	-5.551115e-17	2.715762e-01	-8.959485e-01	-3.282353e+00
1.250000e+00	1.488435e-01	-4.796727e-01	1.858178e-01	2.775558e-17	2.220446e-16	0.000000e+00	5.290575e-01	-1.228621e+00	-3.306378e+00
1.260000e+00	4.227225e-02	-5.283066e-01	1.111952e-01	0.000000e+00	1.110223e-16	-1.665335e-16	7.884617e-01	-1.561562e+00	-3.301869e+00
1.270000e+00	-6.092814e-02	-5.748263e-01	3.884719e-02	-2.775558e-17	1.110223e-16	-1.665335e-16	1.049589e+00	-1.894538e+00	-3.273336e+00
1.280000e+00	-1.608203e-01	-6.192648e-01	-3.126949e-02	2.775558e-17	1.110223e-16	5.551115e-17	1.312176e+00	-2.227231e+00	-3.224889e+00
1.290000e+00	-2.574679e-01	-6.616561e-01	-9.919874e-02	0.000000e+00	2.220446e-16	-2.775558e-16	1.575892e+00	-2.559233e+00	-3.160164e+00
1.300000e+00	-3.509352e-01	-7.020346e-01	-1.649848e-01	5.551115e-17	0.000000e+00	-1.110223e-16	1.840346e+00	-2.890048e+00	-3.082298e+00
1.310000e+00	-4.412868e-01	-7.404351e-01	-2.286721e-01	0.000000e+00	1.110223e-16	1.665335e-16	2.105086e+00	-3.219094e+00	-2.993929e+00
1.320000e+00	-5.285866e-01	-7.768921e-01	-2.903044e-01	-5.551115e-17	1.110223e-16	1.387779e-16	2.369604e+00	-3.545704e+00	-2.897228e+00
1.330000e+00	-6.128977e-01	-8.114403e-01	-3.499253e-01	-5.551115e-17	-1.110223e-16	5.551115e-17	2.633337e+00	-3.869131e+00	-2.793946e+00
1.340000e+00	-6.942824e-01	-8.441136e-01	-4.075775e-01	-5.551115e-17	2.220446e-16	4.163336e-17	2.895668e+00	-4.188544e+00	-2.685467e+00
1.350000e+00	-7.728015e-01	-8.749458e-01	-4.633026e-01	0.000000e+00	2.220446e-16	7.632783e-17	3.155933e+00	-4.503039e+00	-2.572875e+00
1.360000e+00	-8.485145e-01	-9.039700e-01	-5.171414e-01	0.000000e+00	-1.110223e-16	1.595946e-16	3.413420e+00	-4.811639e+00	-2.457016e+00
1.370000e+00	-9.214789e-01	-9.312184e-01	-5.691334e-01	0.000000e+00	0.000000e+00	-1.526557e-16	3.667372e+00	-5.113300e+00	-2.338558e+00
1.380000e+00	-9.917507e-01	-9.567229e-01	-6.193167e-01	0.000000e+00	1.110223e-16	-1.526557e-16	3.916989e+00	-5.406913e+00	-2.218049e+00
1.390000e+00	-1.059384e+00	-9.805143e-01	-6.677283e-01	0.000000e+00	5.551115e-17	-1.387779e-17	4.161430e+00	-5.691314e+00	-2.095967e+00
1.400000e+00	-1.124431e+00	-1.002623e+00	-7.144040e-01	-1.110223e-16	1.110223e-16	-5.551115e-17	4.399813e+00	-5.965284e+00	-1.972763e+00
1.410000e+00	-1.186942e+00	-1.023078e+00	-7.593778e-01	-1.110223e-16	0.000000e+00	-5.551115e-17	4.631221e+00	-6.227563e+00	-1.848903e+00
1.420000e+00	-1.246966e+00	-1.041908e+00	-8.026827e-01	1.110223e-16	1.110223e-16	-1.665335e-16	4.854698e+00	-6.476850e+00	-1.724886e+00
1.430000e+00	-1.304548e+00	-1.059142e+00	-8.443504e-01	0.000000e+00	-5.551115e-17	1.387779e-16	5.069254e+00	-6.711818e+00	-1.601276e+00
1.440000e+00	-1.359734e+00	-1.074805e+00	-8.844111e-01	0.000000e+00	-5.551115e-17	2.220446e-16	5.273866e+00	-6.931117e+00	-1.478703e+00
1.450000e+00	-1.412567e+00	-1.088926e+00	-9.228938e-01	-1.110223e-16	0.000000e+00	-1.110223e-16	5.467481e+00	-7.133388e+00	-1.357879e+00
1.460000e+00	-1.463088e+00	-1.101529e+00	-9.598264e-01	0.000000e+00	-5.551115e-17	1.665335e-16	5.649021e+00	-7.317273e+00	-1.239586e+00
1.470000e+00	-1.511336e+00	-1.112640e+00	-9.952355e-01	0.000000e+00	0.000000e+00	1.665335e-16	5.817384e+00	-7.481428e+00	-1.124668e+00
1.480000e+00	-1.557349e+00	-1.122283e+00	-1.029147e+00	1.110223e-16	-2.775558e-17	1.665335e-16	5.971451e+00	-7.624531e+00	-1.014018e+00
1.490000e+00	-1.601165e+00	-1.130484e+00	-1.061585e+00	1.110223e-16	-1.110223e-16	3.330669e-16	6.110091e+00	-7.745302e+00	-9.085531e-01
1.500000e+00	-1.642819e+00	-1.137265e+00	-1.092573e+00	1.110223e-16	5.551115e-17	2.220446e-16	6.232172e+00	-7.842514e+00	-8.091868e-01
1.510000e+00	-1.682344e+00	-1.142651e+00	-1.122134e+00	0.000000e+00	0.000000e+00	2.775558e-16	6.336565e+00	-7.915011e+00	-7.168039e-01
1.520000e+00	-1.719774e+00	-1.146663e+00	-1.150290e+00	-1.110223e-16	1.110223e-16	1.110223e-16	6.422157e+00	-7.961719e+00	-6.322295e-01
1.530000e+00	-1.755140e+00	-1.149327e+00	-1.177062e+00	2.220446e-16	-2.775558e-17	1.665335e-16	6.487863e+00	-7.981667e+00	-5.562011e-01
1.540000e+00	-1.788474e+00	-1.150663e+00	-1.202470e+00	0.000000e+00	8.326673e-17	0.000000e+00	6.532638e+00	-7.974002e+00	-4.893436e-01
1.550000e+00	-1.819806e+00	-1.150694e+00	-1.226535e+00	-1.110223e-16	0.000000e+00	3.330669e-16	6.555490e+00	-7.938002e+00	-4.321490e-01
1.560000e+00	-1.849165e+00	-1.149444e+00	-1.249276e+00	-2.220446e-16	-2.775558e-17	5.551115e-17	6.555496e+00	-7.873098e+00	-3.849629e-01
1.570000e+00	-1.876581e+00	-1.146934e+00	-1.270711e+00	0.000000e+00	2.775558e-17	2.220446e-16	6.531819e+00	-7.778881e+00	-3.479775e-01
1.580000e+00	-1.902082e+00	-1.143188e+00	-1.290860e+00	2.220446e-16	5.551115e-17	3.330669e-16	6.483719e+00	-7.655121e+00	-3.212338e-01
1.590000e+00	-1.925697e+00	-1.138227e+00	-1.309740e+00	0.000000e+00	-5.551115e-17	-1.110223e-16	6.410577e+00	-7.501779e+00	-3.046314e-01
1.600000e+00	-1.947452e+00	-1.132075e+00	-1.327370e+00	2.220446e-16	5.551115e-17	3.330669e-16	6.311904e+00	-7.319012e+00	-2.979464e-01
1.610000e+00	-1.967378e+00	-1.124755e+00	-1.343767e+00	-2.220446e-16	1.110223e-16	0.000000e+00	6.187358e+00	-7.107188e+00	-3.008564e-01
1.620000e+00	-1.985500e+00	-1.116289e+00	-1.358950e+00	2.220446e-16	5.551115e-17	2.220446e-16	6.036758e+00	-6.866886e+00	-3.129714e-01
1.630000e+00	-2.001847e+00	-1.106703e+00	-1.372937e+00	-2.220446e-16	0.000000e+00	1.110223e-16	5.860099e+00	-6.598901e+00	-3.338695e-01
